,close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalCommit,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
95,2013-10-03,1.0,0.0,0.0,1.0,0.0,1.0,True
96,2013-10-04,3.0,3.0,0.0,6.0,0.5,0.5,True
97,2013-10-07,2.0,2.0,1.0,5.0,0.4,0.4,True
98,2013-10-08,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
99,2013-10-10,1.0,1.0,0.0,2.0,0.5,0.5,False
100,2013-10-11,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
101,2013-10-14,1.0,1.0,0.0,2.0,0.5,0.5,True
102,2013-10-15,1.0,1.0,0.0,2.0,0.5,0.5,False
103,2013-10-16,0.0,1.0,0.0,1.0,1.0,0.0,False
104,2013-10-17,0.0,1.0,0.0,1.0,1.0,0.0,True
105,2013-10-18,1.0,0.0,0.0,1.0,0.0,1.0,True
106,2013-10-23,0.0,1.0,0.0,1.0,1.0,0.0,True
107,2013-10-24,1.0,1.0,0.0,2.0,0.5,0.5,False
108,2013-10-25,0.0,1.0,0.0,1.0,1.0,0.0,False
109,2013-10-28,1.0,0.0,0.0,1.0,0.0,1.0,True
110,2013-10-30,1.0,0.0,2.0,3.0,0.0,0.3333333333333333,True
111,2013-10-31,0.0,0.0,1.0,1.0,0.0,0.0,False
112,2013-11-05,3.0,2.0,0.0,5.0,0.4,0.6,True
113,2013-11-06,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
114,2013-11-07,0.0,1.0,1.0,2.0,0.5,0.0,False
115,2013-11-08,1.0,0.0,0.0,1.0,0.0,1.0,False
116,2013-11-12,0.0,4.0,0.0,4.0,1.0,0.0,False
117,2013-11-14,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
118,2013-11-15,2.0,0.0,1.0,3.0,0.0,0.6666666666666666,False
119,2013-11-18,2.0,6.0,0.0,8.0,0.75,0.25,True
120,2013-11-19,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,True
121,2013-11-20,3.0,5.0,0.0,8.0,0.625,0.375,False
122,2013-11-21,2.0,2.0,2.0,6.0,0.3333333333333333,0.3333333333333333,False
123,2013-11-25,1.0,3.0,0.0,4.0,0.75,0.25,True
124,2013-11-27,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,False
125,2013-11-28,1.0,3.0,0.0,4.0,0.75,0.25,False
126,2013-11-29,2.0,1.0,2.0,5.0,0.2,0.4,False
127,2013-12-02,2.0,3.0,0.0,5.0,0.6,0.4,True
128,2013-12-03,1.0,1.0,0.0,2.0,0.5,0.5,True
129,2013-12-04,1.0,2.0,2.0,5.0,0.4,0.2,True
130,2013-12-05,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,True
131,2013-12-06,0.0,1.0,0.0,1.0,1.0,0.0,True
132,2013-12-09,3.0,1.0,0.0,4.0,0.25,0.75,True
133,2013-12-11,1.0,3.0,2.0,6.0,0.5,0.16666666666666666,True
134,2013-12-12,0.0,1.0,0.0,1.0,1.0,0.0,True
135,2013-12-16,1.0,0.0,1.0,2.0,0.0,0.5,True
136,2013-12-17,1.0,0.0,2.0,3.0,0.0,0.3333333333333333,True
137,2013-12-18,2.0,0.0,1.0,3.0,0.0,0.6666666666666666,True
138,2013-12-19,0.0,2.0,2.0,4.0,0.5,0.0,True
139,2013-12-20,0.0,2.0,0.0,2.0,1.0,0.0,True
140,2013-12-23,0.0,1.0,0.0,1.0,1.0,0.0,False
141,2013-12-31,0.0,0.0,2.0,2.0,0.0,0.0,False
142,2014-01-01,0.0,2.0,0.0,2.0,1.0,0.0,False
143,2014-01-02,0.0,0.0,2.0,2.0,0.0,0.0,False
144,2014-01-06,0.0,0.0,1.0,1.0,0.0,0.0,True
145,2014-01-07,1.0,0.0,1.0,2.0,0.0,0.5,True
146,2014-01-08,0.0,0.0,1.0,1.0,0.0,0.0,False
147,2014-01-10,1.0,3.0,0.0,4.0,0.75,0.25,False
148,2014-01-13,1.0,0.0,0.0,1.0,0.0,1.0,True
149,2014-01-14,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
150,2014-01-15,1.0,1.0,0.0,2.0,0.5,0.5,True
151,2014-01-16,3.0,2.0,0.0,5.0,0.4,0.6,True
152,2014-01-17,3.0,3.0,2.0,8.0,0.375,0.375,True
153,2014-01-20,1.0,0.0,1.0,2.0,0.0,0.5,True
154,2014-01-21,0.0,2.0,0.0,2.0,1.0,0.0,True
155,2014-01-22,1.0,0.0,1.0,2.0,0.0,0.5,True
156,2014-01-23,1.0,0.0,1.0,2.0,0.0,0.5,True
157,2014-01-24,7.0,1.0,1.0,9.0,0.1111111111111111,0.7777777777777778,False
158,2014-01-27,2.0,2.0,0.0,4.0,0.5,0.5,True
159,2014-01-28,1.0,0.0,2.0,3.0,0.0,0.3333333333333333,True
160,2014-01-29,0.0,3.0,1.0,4.0,0.75,0.0,True
161,2014-01-30,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
162,2014-01-31,1.0,0.0,0.0,1.0,0.0,1.0,True
163,2014-02-04,2.0,2.0,0.0,4.0,0.5,0.5,True
164,2014-02-05,0.0,4.0,0.0,4.0,1.0,0.0,True
165,2014-02-06,1.0,2.0,1.0,4.0,0.5,0.25,False
166,2014-02-07,2.0,0.0,0.0,2.0,0.0,1.0,True
167,2014-02-08,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
168,2014-02-10,1.0,0.0,0.0,1.0,0.0,1.0,True
169,2014-02-11,0.0,6.0,1.0,7.0,0.8571428571428571,0.0,True
170,2014-02-12,5.0,7.0,0.0,12.0,0.5833333333333334,0.4166666666666667,False
171,2014-02-13,6.0,3.0,1.0,10.0,0.3,0.6,False
172,2014-02-14,5.0,2.0,1.0,8.0,0.25,0.625,False
173,2014-02-17,1.0,4.0,0.0,5.0,0.8,0.2,True
174,2014-02-18,1.0,0.0,0.0,1.0,0.0,1.0,False
175,2014-02-19,1.0,0.0,0.0,1.0,0.0,1.0,False
176,2014-02-20,1.0,7.0,0.0,8.0,0.875,0.125,False
177,2014-02-21,3.0,6.0,0.0,9.0,0.6666666666666666,0.3333333333333333,True
178,2014-02-24,2.0,2.0,0.0,4.0,0.5,0.5,True
179,2014-02-25,0.0,1.0,0.0,1.0,1.0,0.0,True
180,2014-02-26,2.0,2.0,0.0,4.0,0.5,0.5,True
181,2014-02-27,1.0,4.0,0.0,5.0,0.8,0.2,True
182,2014-02-28,4.0,1.0,1.0,6.0,0.16666666666666666,0.6666666666666666,False
183,2014-03-02,2.0,0.0,0.0,2.0,0.0,1.0,True
184,2014-03-03,4.0,1.0,4.0,9.0,0.1111111111111111,0.4444444444444444,True
185,2014-03-04,1.0,0.0,5.0,6.0,0.0,0.16666666666666666,True
186,2014-03-05,2.0,3.0,0.0,5.0,0.6,0.4,True
187,2014-03-06,1.0,0.0,0.0,1.0,0.0,1.0,True
188,2014-03-07,6.0,4.0,1.0,11.0,0.3636363636363637,0.5454545454545454,True
189,2014-03-10,5.0,6.0,0.0,11.0,0.5454545454545454,0.4545454545454545,True
190,2014-03-11,4.0,4.0,0.0,8.0,0.5,0.5,True
191,2014-03-12,3.0,3.0,1.0,7.0,0.42857142857142855,0.42857142857142855,False
192,2014-03-13,2.0,0.0,0.0,2.0,0.0,1.0,False
193,2014-03-14,2.0,0.0,0.0,2.0,0.0,1.0,False
194,2014-03-17,3.0,0.0,0.0,3.0,0.0,1.0,True
195,2014-03-18,5.0,3.0,4.0,12.0,0.25,0.4166666666666667,True
196,2014-03-19,7.0,12.0,2.0,21.0,0.5714285714285714,0.3333333333333333,False
197,2014-03-20,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,False
198,2014-03-21,1.0,1.0,0.0,2.0,0.5,0.5,False
199,2014-03-22,1.0,1.0,0.0,2.0,0.5,0.5,False
200,2014-03-24,1.0,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666,True
201,2014-03-25,5.0,1.0,1.0,7.0,0.14285714285714285,0.7142857142857143,True
202,2014-03-26,3.0,1.0,1.0,5.0,0.2,0.6,False
203,2014-03-27,3.0,6.0,2.0,11.0,0.5454545454545454,0.2727272727272727,False
204,2014-03-28,9.0,1.0,2.0,12.0,0.08333333333333333,0.75,False
205,2014-03-29,3.0,12.0,0.0,15.0,0.8,0.2,False
206,2014-03-31,4.0,4.0,2.0,10.0,0.4,0.4,True
207,2014-04-01,2.0,3.0,2.0,7.0,0.42857142857142855,0.2857142857142857,True
208,2014-04-02,2.0,2.0,28.0,32.0,0.0625,0.0625,True
209,2014-04-03,3.0,2.0,0.0,5.0,0.4,0.6,False
210,2014-04-04,3.0,7.0,1.0,11.0,0.6363636363636364,0.2727272727272727,False
211,2014-04-05,1.0,0.0,0.0,1.0,0.0,1.0,False
212,2014-04-06,0.0,0.0,1.0,1.0,0.0,0.0,False
213,2014-04-07,4.0,9.0,0.0,13.0,0.6923076923076923,0.3076923076923077,True
214,2014-04-08,3.0,3.0,0.0,6.0,0.5,0.5,True
215,2014-04-09,4.0,1.0,7.0,12.0,0.08333333333333333,0.3333333333333333,False
216,2014-04-10,2.0,0.0,2.0,4.0,0.0,0.5,False
217,2014-04-11,0.0,0.0,2.0,2.0,0.0,0.0,False
218,2014-04-14,0.0,1.0,1.0,2.0,0.5,0.0,True
219,2014-04-15,2.0,2.0,0.0,4.0,0.5,0.5,False
220,2014-04-16,3.0,2.0,0.0,5.0,0.4,0.6,False
221,2014-04-17,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
222,2014-04-18,1.0,1.0,0.0,2.0,0.5,0.5,False
223,2014-04-21,0.0,1.0,0.0,1.0,1.0,0.0,True
224,2014-04-22,4.0,3.0,0.0,7.0,0.42857142857142855,0.5714285714285714,True
225,2014-04-23,8.0,2.0,6.0,16.0,0.125,0.5,False
226,2014-04-24,5.0,7.0,1.0,13.0,0.5384615384615384,0.38461538461538464,False
227,2014-04-25,2.0,5.0,1.0,8.0,0.625,0.25,False
228,2014-04-27,0.0,4.0,2.0,6.0,0.6666666666666666,0.0,True
229,2014-04-28,4.0,5.0,4.0,13.0,0.38461538461538464,0.3076923076923077,True
230,2014-04-30,1.0,5.0,1.0,7.0,0.7142857142857143,0.14285714285714285,True
231,2014-05-02,0.0,0.0,1.0,1.0,0.0,0.0,False
232,2014-05-05,0.0,1.0,0.0,1.0,1.0,0.0,True
233,2014-05-06,5.0,2.0,1.0,8.0,0.25,0.625,True
234,2014-05-07,0.0,2.0,0.0,2.0,1.0,0.0,True
235,2014-05-08,5.0,1.0,0.0,6.0,0.16666666666666666,0.8333333333333334,True
236,2014-05-09,2.0,6.0,4.0,12.0,0.5,0.16666666666666666,True
237,2014-05-10,0.0,0.0,2.0,2.0,0.0,0.0,False
238,2014-05-12,2.0,5.0,0.0,7.0,0.7142857142857143,0.2857142857142857,True
239,2014-05-13,2.0,2.0,0.0,4.0,0.5,0.5,True
240,2014-05-14,4.0,3.0,3.0,10.0,0.3,0.4,True
241,2014-05-15,1.0,0.0,1.0,2.0,0.0,0.5,True
242,2014-05-19,0.0,1.0,0.0,1.0,1.0,0.0,True
243,2014-05-21,3.0,1.0,1.0,5.0,0.2,0.6,True
244,2014-05-22,1.0,1.0,0.0,2.0,0.5,0.5,True
245,2014-05-23,3.0,2.0,0.0,5.0,0.4,0.6,True
246,2014-05-27,0.0,2.0,0.0,2.0,1.0,0.0,True
247,2014-05-28,5.0,4.0,2.0,11.0,0.3636363636363637,0.4545454545454545,True
248,2014-05-30,0.0,2.0,0.0,2.0,1.0,0.0,True
249,2014-06-02,0.0,0.0,1.0,1.0,0.0,0.0,True
250,2014-06-03,2.0,0.0,0.0,2.0,0.0,1.0,True
251,2014-06-04,1.0,0.0,0.0,1.0,0.0,1.0,True
252,2014-06-09,0.0,0.0,1.0,1.0,0.0,0.0,False
253,2014-06-11,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
254,2014-06-12,0.0,1.0,1.0,2.0,0.5,0.0,False
255,2014-06-25,0.0,2.0,2.0,4.0,0.5,0.0,True
256,2014-06-27,0.0,1.0,0.0,1.0,1.0,0.0,True
257,2014-07-02,2.0,0.0,0.0,2.0,0.0,1.0,True
258,2014-07-03,0.0,0.0,1.0,1.0,0.0,0.0,True
259,2014-07-08,0.0,0.0,1.0,1.0,0.0,0.0,False
260,2014-07-10,1.0,0.0,2.0,3.0,0.0,0.3333333333333333,False
261,2014-07-11,0.0,1.0,1.0,2.0,0.5,0.0,False
262,2014-07-15,2.0,3.0,23.0,28.0,0.10714285714285714,0.07142857142857142,True
263,2014-07-16,2.0,0.0,0.0,2.0,0.0,1.0,True
264,2014-07-17,0.0,0.0,1.0,1.0,0.0,0.0,False
265,2014-07-21,0.0,0.0,1.0,1.0,0.0,0.0,True
266,2014-07-22,0.0,4.0,0.0,4.0,1.0,0.0,True
267,2014-07-23,3.0,13.0,1.0,17.0,0.7647058823529411,0.17647058823529413,False
268,2014-07-24,4.0,1.0,0.0,5.0,0.2,0.8,False
269,2014-07-25,0.0,2.0,0.0,2.0,1.0,0.0,False
270,2014-07-29,4.0,3.0,0.0,7.0,0.42857142857142855,0.5714285714285714,True
271,2014-07-30,0.0,4.0,0.0,4.0,1.0,0.0,True
272,2014-07-31,0.0,2.0,0.0,2.0,1.0,0.0,True
273,2014-08-01,3.0,3.0,0.0,6.0,0.5,0.5,True
274,2014-08-04,1.0,8.0,1.0,10.0,0.8,0.1,True
275,2014-08-07,1.0,2.0,1.0,4.0,0.5,0.25,False
276,2014-08-08,8.0,12.0,0.0,20.0,0.6,0.4,False
277,2014-08-11,0.0,2.0,0.0,2.0,1.0,0.0,True
278,2014-08-12,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
279,2014-08-13,2.0,3.0,1.0,6.0,0.5,0.3333333333333333,True
280,2014-08-14,1.0,0.0,0.0,1.0,0.0,1.0,False
281,2014-08-15,1.0,4.0,0.0,5.0,0.8,0.2,False
282,2014-08-18,3.0,7.0,1.0,11.0,0.6363636363636364,0.2727272727272727,True
283,2014-08-19,3.0,2.0,2.0,7.0,0.2857142857142857,0.42857142857142855,True
284,2014-08-21,3.0,7.0,0.0,10.0,0.7,0.3,True
285,2014-08-22,4.0,3.0,0.0,7.0,0.42857142857142855,0.5714285714285714,True
286,2014-08-25,3.0,5.0,1.0,9.0,0.5555555555555556,0.3333333333333333,True
287,2014-08-26,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,True
288,2014-08-27,0.0,1.0,0.0,1.0,1.0,0.0,True
289,2014-08-28,5.0,1.0,5.0,11.0,0.09090909090909093,0.4545454545454545,True
290,2014-08-29,0.0,1.0,0.0,1.0,1.0,0.0,False
291,2014-09-01,2.0,2.0,1.0,5.0,0.4,0.4,True
292,2014-09-02,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,True
293,2014-09-03,0.0,5.0,0.0,5.0,1.0,0.0,True
294,2014-09-04,1.0,0.0,0.0,1.0,0.0,1.0,False
295,2014-09-05,4.0,4.0,0.0,8.0,0.5,0.5,False
296,2014-09-07,0.0,1.0,0.0,1.0,1.0,0.0,False
297,2014-09-08,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,True
298,2014-09-09,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
299,2014-09-10,5.0,2.0,5.0,12.0,0.16666666666666666,0.4166666666666667,True
300,2014-09-11,0.0,3.0,0.0,3.0,1.0,0.0,False
301,2014-09-12,0.0,3.0,0.0,3.0,1.0,0.0,True
302,2014-09-13,2.0,2.0,1.0,5.0,0.4,0.4,True
303,2014-09-14,0.0,0.0,1.0,1.0,0.0,0.0,True
304,2014-09-15,4.0,7.0,2.0,13.0,0.5384615384615384,0.3076923076923077,True
305,2014-09-16,2.0,3.0,0.0,5.0,0.6,0.4,True
306,2014-09-17,0.0,1.0,12.0,13.0,0.07692307692307693,0.0,True
307,2014-09-18,0.0,0.0,3.0,3.0,0.0,0.0,True
308,2014-09-22,3.0,5.0,1.0,9.0,0.5555555555555556,0.3333333333333333,True
309,2014-09-23,4.0,2.0,0.0,6.0,0.3333333333333333,0.6666666666666666,True
310,2014-09-24,0.0,1.0,0.0,1.0,1.0,0.0,False
311,2014-09-26,1.0,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666,False
312,2014-09-29,2.0,2.0,3.0,7.0,0.2857142857142857,0.2857142857142857,True
313,2014-09-30,6.0,6.0,1.0,13.0,0.4615384615384616,0.4615384615384616,True
314,2014-10-01,7.0,4.0,5.0,16.0,0.25,0.4375,False
315,2014-10-02,7.0,1.0,0.0,8.0,0.125,0.875,False
316,2014-10-03,2.0,6.0,2.0,10.0,0.6,0.2,False
317,2014-10-05,3.0,3.0,3.0,9.0,0.3333333333333333,0.3333333333333333,True
318,2014-10-06,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,True
319,2014-10-07,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
320,2014-10-08,1.0,0.0,0.0,1.0,0.0,1.0,True
321,2014-10-09,6.0,3.0,0.0,9.0,0.3333333333333333,0.6666666666666666,False
322,2014-10-10,3.0,0.0,1.0,4.0,0.0,0.75,False
323,2014-10-13,1.0,0.0,0.0,1.0,0.0,1.0,True
324,2014-10-14,0.0,1.0,1.0,2.0,0.5,0.0,True
325,2014-10-15,0.0,0.0,1.0,1.0,0.0,0.0,False
326,2014-10-16,0.0,1.0,0.0,1.0,1.0,0.0,False
327,2014-10-17,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
328,2014-10-19,1.0,0.0,0.0,1.0,0.0,1.0,False
329,2014-10-20,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
330,2014-10-21,5.0,8.0,1.0,14.0,0.5714285714285714,0.35714285714285715,True
331,2014-10-22,3.0,4.0,1.0,8.0,0.5,0.375,True
332,2014-10-23,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,True
333,2014-10-24,5.0,4.0,0.0,9.0,0.4444444444444444,0.5555555555555556,False
334,2014-10-25,3.0,0.0,3.0,6.0,0.0,0.5,True
335,2014-10-26,0.0,2.0,0.0,2.0,1.0,0.0,True
336,2014-10-27,1.0,1.0,0.0,2.0,0.5,0.5,True
337,2014-10-30,1.0,1.0,0.0,2.0,0.5,0.5,False
338,2014-10-31,1.0,0.0,0.0,1.0,0.0,1.0,False
339,2014-11-02,0.0,1.0,0.0,1.0,1.0,0.0,False
340,2014-11-03,4.0,2.0,1.0,7.0,0.2857142857142857,0.5714285714285714,True
341,2014-11-04,7.0,4.0,2.0,13.0,0.3076923076923077,0.5384615384615384,True
342,2014-11-05,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
343,2014-11-06,4.0,0.0,6.0,10.0,0.0,0.4,False
344,2014-11-07,2.0,5.0,3.0,10.0,0.5,0.2,False
345,2014-11-10,1.0,2.0,1.0,4.0,0.5,0.25,True
346,2014-11-11,1.0,3.0,1.0,5.0,0.6,0.2,True
347,2014-11-12,4.0,1.0,0.0,5.0,0.2,0.8,False
348,2014-11-13,3.0,2.0,0.0,5.0,0.4,0.6,False
349,2014-11-14,1.0,0.0,4.0,5.0,0.0,0.2,False
350,2014-11-17,3.0,1.0,1.0,5.0,0.2,0.6,True
351,2014-11-18,1.0,0.0,1.0,2.0,0.0,0.5,True
352,2014-11-19,0.0,1.0,0.0,1.0,1.0,0.0,False
353,2014-11-20,2.0,0.0,1.0,3.0,0.0,0.6666666666666666,False
354,2014-11-21,0.0,1.0,0.0,1.0,1.0,0.0,False
355,2014-11-26,1.0,1.0,0.0,2.0,0.5,0.5,True
356,2014-11-28,4.0,3.0,2.0,9.0,0.3333333333333333,0.4444444444444444,True
357,2014-12-01,1.0,1.0,0.0,2.0,0.5,0.5,True
358,2014-12-04,0.0,0.0,1.0,1.0,0.0,0.0,True
359,2014-12-08,0.0,1.0,1.0,2.0,0.5,0.0,True
360,2014-12-09,0.0,0.0,1.0,1.0,0.0,0.0,True
361,2014-12-10,1.0,0.0,0.0,1.0,0.0,1.0,False
362,2014-12-12,5.0,1.0,3.0,9.0,0.1111111111111111,0.5555555555555556,True
363,2014-12-15,3.0,0.0,1.0,4.0,0.0,0.75,True
364,2014-12-16,0.0,1.0,0.0,1.0,1.0,0.0,False
365,2014-12-17,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
366,2014-12-18,1.0,0.0,1.0,2.0,0.0,0.5,False
367,2014-12-20,0.0,0.0,1.0,1.0,0.0,0.0,False
368,2014-12-22,1.0,0.0,0.0,1.0,0.0,1.0,True
