,close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalCommit,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
75,2011-09-15,1.0,7.0,1.0,9.0,0.7777777777777778,0.1111111111111111,True
76,2011-09-16,0.0,5.0,2.0,7.0,0.7142857142857143,0.0,False
77,2011-09-20,1.0,5.0,18.0,24.0,0.20833333333333331,0.04166666666666666,False
78,2011-09-21,0.0,6.0,1.0,7.0,0.8571428571428571,0.0,True
79,2011-09-22,1.0,1.0,0.0,2.0,0.5,0.5,True
80,2011-09-23,1.0,1.0,0.0,2.0,0.5,0.5,True
81,2011-09-26,1.0,1.0,0.0,2.0,0.5,0.5,True
82,2011-09-27,3.0,3.0,1.0,7.0,0.42857142857142855,0.42857142857142855,True
83,2011-09-28,1.0,2.0,2.0,5.0,0.4,0.2,True
84,2011-09-29,0.0,4.0,0.0,4.0,1.0,0.0,True
85,2011-09-30,0.0,0.0,1.0,1.0,0.0,0.0,True
86,2011-10-01,0.0,2.0,0.0,2.0,1.0,0.0,False
87,2011-10-02,0.0,2.0,0.0,2.0,1.0,0.0,True
88,2011-10-03,0.0,2.0,0.0,2.0,1.0,0.0,True
89,2011-10-04,0.0,2.0,0.0,2.0,1.0,0.0,False
90,2011-10-06,0.0,1.0,0.0,1.0,1.0,0.0,True
91,2011-10-08,1.0,1.0,4.0,6.0,0.16666666666666666,0.16666666666666666,False
92,2011-10-10,0.0,4.0,0.0,4.0,1.0,0.0,True
93,2011-10-11,0.0,8.0,0.0,8.0,1.0,0.0,True
94,2011-10-12,6.0,5.0,1.0,12.0,0.4166666666666667,0.5,True
95,2011-10-13,1.0,8.0,1.0,10.0,0.8,0.1,False
96,2011-10-14,0.0,3.0,1.0,4.0,0.75,0.0,False
97,2011-10-17,1.0,5.0,0.0,6.0,0.8333333333333334,0.16666666666666666,True
98,2011-10-18,2.0,6.0,1.0,9.0,0.6666666666666666,0.2222222222222222,True
99,2011-10-19,1.0,3.0,1.0,5.0,0.6,0.2,True
100,2011-10-20,1.0,10.0,0.0,11.0,0.9090909090909092,0.09090909090909093,True
101,2011-10-21,2.0,5.0,0.0,7.0,0.7142857142857143,0.2857142857142857,True
102,2011-10-24,0.0,3.0,0.0,3.0,1.0,0.0,False
103,2011-10-25,0.0,6.0,0.0,6.0,1.0,0.0,False
104,2011-10-26,1.0,8.0,1.0,10.0,0.8,0.1,True
105,2011-10-27,2.0,3.0,0.0,5.0,0.6,0.4,True
106,2011-10-28,0.0,2.0,0.0,2.0,1.0,0.0,True
107,2011-10-29,0.0,3.0,0.0,3.0,1.0,0.0,False
108,2011-10-30,0.0,2.0,0.0,2.0,1.0,0.0,True
109,2011-10-31,0.0,7.0,0.0,7.0,1.0,0.0,True
110,2011-11-01,5.0,6.0,1.0,12.0,0.5,0.4166666666666667,True
111,2011-11-02,0.0,6.0,0.0,6.0,1.0,0.0,True
112,2011-11-03,7.0,8.0,0.0,15.0,0.5333333333333333,0.4666666666666667,True
113,2011-11-04,3.0,8.0,0.0,11.0,0.7272727272727273,0.2727272727272727,True
114,2011-11-05,0.0,1.0,0.0,1.0,1.0,0.0,False
115,2011-11-07,0.0,6.0,0.0,6.0,1.0,0.0,True
116,2011-11-08,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,True
117,2011-11-09,0.0,4.0,2.0,6.0,0.6666666666666666,0.0,True
118,2011-11-10,0.0,21.0,1.0,22.0,0.9545454545454546,0.0,True
119,2011-11-11,10.0,17.0,0.0,27.0,0.6296296296296297,0.3703703703703704,True
120,2011-11-12,0.0,7.0,0.0,7.0,1.0,0.0,False
121,2011-11-14,0.0,6.0,0.0,6.0,1.0,0.0,True
122,2011-11-15,7.0,24.0,0.0,31.0,0.7741935483870968,0.2258064516129032,True
123,2011-11-16,0.0,15.0,0.0,15.0,1.0,0.0,True
124,2011-11-17,1.0,18.0,0.0,19.0,0.9473684210526316,0.05263157894736842,True
125,2011-11-18,2.0,9.0,1.0,12.0,0.75,0.16666666666666666,True
126,2011-11-19,1.0,13.0,0.0,14.0,0.9285714285714286,0.07142857142857142,False
127,2011-11-21,1.0,12.0,1.0,14.0,0.8571428571428571,0.07142857142857142,True
128,2011-11-22,0.0,7.0,0.0,7.0,1.0,0.0,True
129,2011-11-23,0.0,8.0,0.0,8.0,1.0,0.0,False
130,2011-11-28,3.0,5.0,0.0,8.0,0.625,0.375,True
131,2011-11-29,1.0,8.0,0.0,9.0,0.8888888888888888,0.1111111111111111,True
132,2011-11-30,1.0,15.0,0.0,16.0,0.9375,0.0625,True
133,2011-12-01,1.0,3.0,0.0,4.0,0.75,0.25,True
134,2011-12-02,0.0,6.0,0.0,6.0,1.0,0.0,True
135,2011-12-03,1.0,1.0,0.0,2.0,0.5,0.5,True
136,2011-12-05,0.0,6.0,0.0,6.0,1.0,0.0,True
137,2011-12-06,0.0,4.0,0.0,4.0,1.0,0.0,True
138,2011-12-07,0.0,12.0,0.0,12.0,1.0,0.0,True
139,2011-12-08,1.0,3.0,1.0,5.0,0.6,0.2,True
140,2011-12-09,1.0,3.0,0.0,4.0,0.75,0.25,False
141,2011-12-12,0.0,4.0,0.0,4.0,1.0,0.0,True
142,2011-12-13,0.0,2.0,0.0,2.0,1.0,0.0,True
143,2011-12-14,0.0,1.0,0.0,1.0,1.0,0.0,True
144,2011-12-15,0.0,3.0,0.0,3.0,1.0,0.0,True
145,2011-12-16,0.0,3.0,0.0,3.0,1.0,0.0,True
146,2011-12-17,0.0,3.0,0.0,3.0,1.0,0.0,False
147,2011-12-19,0.0,3.0,0.0,3.0,1.0,0.0,True
148,2011-12-20,0.0,2.0,0.0,2.0,1.0,0.0,True
149,2011-12-21,0.0,0.0,5.0,5.0,0.0,0.0,True
150,2011-12-22,0.0,1.0,0.0,1.0,1.0,0.0,False
151,2011-12-23,0.0,3.0,0.0,3.0,1.0,0.0,True
152,2011-12-26,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
153,2011-12-27,0.0,9.0,1.0,10.0,0.9,0.0,False
154,2011-12-28,0.0,7.0,0.0,7.0,1.0,0.0,False
155,2011-12-29,0.0,5.0,0.0,5.0,1.0,0.0,False
156,2011-12-30,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
157,2012-01-03,0.0,6.0,0.0,6.0,1.0,0.0,True
158,2012-01-04,0.0,1.0,0.0,1.0,1.0,0.0,True
159,2012-01-06,0.0,3.0,0.0,3.0,1.0,0.0,True
160,2012-01-07,0.0,0.0,1.0,1.0,0.0,0.0,True
161,2012-01-09,0.0,1.0,0.0,1.0,1.0,0.0,True
162,2012-01-11,3.0,4.0,4.0,11.0,0.3636363636363637,0.2727272727272727,False
163,2012-01-12,0.0,3.0,0.0,3.0,1.0,0.0,False
164,2012-01-13,0.0,4.0,0.0,4.0,1.0,0.0,False
165,2012-01-14,0.0,1.0,0.0,1.0,1.0,0.0,False
166,2012-01-18,3.0,1.0,0.0,4.0,0.25,0.75,True
167,2012-01-19,0.0,2.0,0.0,2.0,1.0,0.0,True
168,2012-01-23,0.0,2.0,0.0,2.0,1.0,0.0,True
169,2012-01-24,0.0,1.0,0.0,1.0,1.0,0.0,True
170,2012-01-25,5.0,2.0,0.0,7.0,0.2857142857142857,0.7142857142857143,True
171,2012-01-26,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,True
172,2012-01-27,0.0,5.0,2.0,7.0,0.7142857142857143,0.0,True
173,2012-01-28,1.0,3.0,3.0,7.0,0.42857142857142855,0.14285714285714285,True
174,2012-01-30,0.0,2.0,0.0,2.0,1.0,0.0,True
175,2012-01-31,2.0,4.0,2.0,8.0,0.5,0.25,True
176,2012-02-01,0.0,19.0,5.0,24.0,0.7916666666666666,0.0,True
177,2012-02-02,2.0,8.0,3.0,13.0,0.6153846153846154,0.15384615384615385,True
178,2012-02-03,1.0,9.0,2.0,12.0,0.75,0.08333333333333333,True
179,2012-02-04,1.0,3.0,0.0,4.0,0.75,0.25,False
180,2012-02-06,2.0,6.0,1.0,9.0,0.6666666666666666,0.2222222222222222,True
181,2012-02-07,1.0,3.0,0.0,4.0,0.75,0.25,True
182,2012-02-08,1.0,8.0,1.0,10.0,0.8,0.1,True
183,2012-02-09,0.0,4.0,3.0,7.0,0.5714285714285714,0.0,True
184,2012-02-10,5.0,7.0,0.0,12.0,0.5833333333333334,0.4166666666666667,True
185,2012-02-11,1.0,0.0,0.0,1.0,0.0,1.0,True
186,2012-02-13,0.0,1.0,0.0,1.0,1.0,0.0,True
187,2012-02-14,2.0,4.0,3.0,9.0,0.4444444444444444,0.2222222222222222,True
188,2012-02-15,0.0,3.0,0.0,3.0,1.0,0.0,True
189,2012-02-16,0.0,2.0,0.0,2.0,1.0,0.0,True
190,2012-02-17,2.0,2.0,0.0,4.0,0.5,0.5,True
191,2012-02-20,1.0,1.0,2.0,4.0,0.25,0.25,True
192,2012-02-21,0.0,5.0,0.0,5.0,1.0,0.0,True
193,2012-02-22,11.0,8.0,0.0,19.0,0.42105263157894735,0.5789473684210527,True
194,2012-02-23,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,True
195,2012-02-24,0.0,1.0,0.0,1.0,1.0,0.0,True
196,2012-02-28,0.0,2.0,0.0,2.0,1.0,0.0,True
197,2012-02-29,0.0,1.0,0.0,1.0,1.0,0.0,True
198,2012-03-03,0.0,2.0,0.0,2.0,1.0,0.0,False
199,2012-03-06,11.0,14.0,0.0,25.0,0.56,0.44,True
200,2012-03-07,0.0,1.0,0.0,1.0,1.0,0.0,True
201,2012-03-08,0.0,1.0,0.0,1.0,1.0,0.0,True
202,2012-03-10,0.0,0.0,1.0,1.0,0.0,0.0,True
203,2012-03-11,0.0,3.0,0.0,3.0,1.0,0.0,True
204,2012-03-12,1.0,9.0,3.0,13.0,0.6923076923076923,0.07692307692307693,True
205,2012-03-13,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
206,2012-03-14,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,True
207,2012-03-15,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
208,2012-03-19,0.0,1.0,1.0,2.0,0.5,0.0,True
209,2012-03-20,0.0,1.0,0.0,1.0,1.0,0.0,True
210,2012-03-21,0.0,2.0,6.0,8.0,0.25,0.0,True
211,2012-03-22,0.0,1.0,1.0,2.0,0.5,0.0,True
212,2012-03-26,0.0,1.0,0.0,1.0,1.0,0.0,True
213,2012-03-27,0.0,1.0,0.0,1.0,1.0,0.0,True
214,2012-03-28,5.0,7.0,5.0,17.0,0.4117647058823529,0.29411764705882354,True
215,2012-03-29,0.0,2.0,0.0,2.0,1.0,0.0,True
216,2012-03-30,1.0,4.0,3.0,8.0,0.5,0.125,False
217,2012-03-31,0.0,1.0,0.0,1.0,1.0,0.0,False
218,2012-04-02,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,True
219,2012-04-03,1.0,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666,True
220,2012-04-04,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,True
221,2012-04-05,1.0,3.0,0.0,4.0,0.75,0.25,True
222,2012-04-06,0.0,2.0,0.0,2.0,1.0,0.0,False
223,2012-04-07,0.0,1.0,0.0,1.0,1.0,0.0,False
224,2012-04-09,2.0,11.0,0.0,13.0,0.8461538461538461,0.15384615384615385,True
225,2012-04-10,0.0,11.0,0.0,11.0,1.0,0.0,True
226,2012-04-11,1.0,5.0,3.0,9.0,0.5555555555555556,0.1111111111111111,True
227,2012-04-12,1.0,5.0,1.0,7.0,0.7142857142857143,0.14285714285714285,True
228,2012-04-13,1.0,16.0,9.0,26.0,0.6153846153846154,0.038461538461538464,True
229,2012-04-14,1.0,9.0,0.0,10.0,0.9,0.1,False
230,2012-04-15,0.0,2.0,0.0,2.0,1.0,0.0,True
231,2012-04-16,0.0,13.0,6.0,19.0,0.6842105263157895,0.0,True
232,2012-04-17,5.0,8.0,1.0,14.0,0.5714285714285714,0.35714285714285715,True
233,2012-04-18,2.0,11.0,6.0,19.0,0.5789473684210527,0.10526315789473684,True
234,2012-04-19,1.0,15.0,2.0,18.0,0.8333333333333334,0.05555555555555555,True
235,2012-04-20,2.0,7.0,3.0,12.0,0.5833333333333334,0.16666666666666666,True
236,2012-04-21,0.0,2.0,0.0,2.0,1.0,0.0,True
237,2012-04-22,0.0,2.0,0.0,2.0,1.0,0.0,True
238,2012-04-23,0.0,2.0,0.0,2.0,1.0,0.0,True
239,2012-04-24,5.0,22.0,4.0,31.0,0.7096774193548387,0.16129032258064516,True
240,2012-04-25,4.0,16.0,3.0,23.0,0.6956521739130435,0.17391304347826084,True
241,2012-04-26,8.0,25.0,3.0,36.0,0.6944444444444444,0.2222222222222222,True
242,2012-04-27,2.0,15.0,1.0,18.0,0.8333333333333334,0.1111111111111111,True
243,2012-04-28,0.0,8.0,0.0,8.0,1.0,0.0,True
244,2012-04-29,0.0,1.0,0.0,1.0,1.0,0.0,True
245,2012-04-30,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,True
246,2012-05-01,1.0,25.0,2.0,28.0,0.8928571428571429,0.03571428571428571,True
247,2012-05-02,3.0,27.0,6.0,36.0,0.75,0.08333333333333333,True
248,2012-05-03,7.0,16.0,2.0,25.0,0.64,0.28,True
249,2012-05-04,3.0,10.0,5.0,18.0,0.5555555555555556,0.16666666666666666,False
250,2012-05-05,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,False
251,2012-05-07,0.0,11.0,0.0,11.0,1.0,0.0,True
252,2012-05-08,0.0,7.0,0.0,7.0,1.0,0.0,True
253,2012-05-09,8.0,26.0,1.0,35.0,0.7428571428571429,0.22857142857142854,True
254,2012-05-10,1.0,29.0,0.0,30.0,0.9666666666666668,0.03333333333333333,True
255,2012-05-11,2.0,16.0,0.0,18.0,0.8888888888888888,0.1111111111111111,True
256,2012-05-12,1.0,4.0,0.0,5.0,0.8,0.2,False
257,2012-05-14,2.0,3.0,2.0,7.0,0.42857142857142855,0.2857142857142857,True
258,2012-05-15,1.0,15.0,1.0,17.0,0.8823529411764706,0.05882352941176471,True
259,2012-05-16,3.0,12.0,1.0,16.0,0.75,0.1875,True
260,2012-05-17,6.0,11.0,6.0,23.0,0.4782608695652174,0.2608695652173913,True
261,2012-05-18,2.0,9.0,0.0,11.0,0.8181818181818182,0.18181818181818185,True
262,2012-05-19,3.0,11.0,3.0,17.0,0.6470588235294118,0.17647058823529413,False
263,2012-05-20,1.0,1.0,0.0,2.0,0.5,0.5,True
264,2012-05-21,0.0,9.0,0.0,9.0,1.0,0.0,True
265,2012-05-22,1.0,16.0,2.0,19.0,0.8421052631578947,0.05263157894736842,True
266,2012-05-23,1.0,8.0,2.0,11.0,0.7272727272727273,0.09090909090909093,True
267,2012-05-24,2.0,10.0,4.0,16.0,0.625,0.125,True
268,2012-05-25,1.0,14.0,0.0,15.0,0.9333333333333332,0.06666666666666668,True
269,2012-05-26,1.0,3.0,0.0,4.0,0.75,0.25,False
270,2012-05-28,0.0,1.0,0.0,1.0,1.0,0.0,True
271,2012-05-29,3.0,6.0,1.0,10.0,0.6,0.3,True
272,2012-05-30,5.0,19.0,0.0,24.0,0.7916666666666666,0.20833333333333331,True
273,2012-05-31,5.0,13.0,2.0,20.0,0.65,0.25,True
274,2012-06-01,5.0,13.0,1.0,19.0,0.6842105263157895,0.2631578947368421,False
275,2012-06-02,0.0,5.0,0.0,5.0,1.0,0.0,False
276,2012-06-03,0.0,2.0,0.0,2.0,1.0,0.0,False
277,2012-06-04,0.0,7.0,1.0,8.0,0.875,0.0,True
278,2012-06-05,3.0,12.0,3.0,18.0,0.6666666666666666,0.16666666666666666,True
279,2012-06-06,8.0,14.0,1.0,23.0,0.6086956521739131,0.3478260869565217,True
280,2012-06-07,7.0,13.0,3.0,23.0,0.5652173913043478,0.3043478260869565,False
281,2012-06-08,0.0,3.0,0.0,3.0,1.0,0.0,False
282,2012-06-10,1.0,1.0,0.0,2.0,0.5,0.5,True
283,2012-06-11,4.0,8.0,3.0,15.0,0.5333333333333333,0.26666666666666666,True
284,2012-06-12,4.0,24.0,2.0,30.0,0.8,0.13333333333333333,False
285,2012-06-13,7.0,21.0,0.0,28.0,0.75,0.25,False
286,2012-06-14,8.0,19.0,1.0,28.0,0.6785714285714286,0.2857142857142857,False
287,2012-06-15,1.0,5.0,0.0,6.0,0.8333333333333334,0.16666666666666666,False
288,2012-06-16,1.0,0.0,0.0,1.0,0.0,1.0,False
289,2012-06-17,0.0,2.0,0.0,2.0,1.0,0.0,False
290,2012-06-18,1.0,6.0,1.0,8.0,0.75,0.125,False
291,2012-06-19,4.0,15.0,0.0,19.0,0.7894736842105263,0.21052631578947367,False
292,2012-06-20,4.0,13.0,5.0,22.0,0.5909090909090909,0.18181818181818185,True
293,2012-06-21,2.0,3.0,1.0,6.0,0.5,0.3333333333333333,True
294,2012-06-22,2.0,7.0,2.0,11.0,0.6363636363636364,0.18181818181818185,True
295,2012-06-23,0.0,1.0,0.0,1.0,1.0,0.0,False
296,2012-06-24,1.0,3.0,3.0,7.0,0.42857142857142855,0.14285714285714285,False
297,2012-06-25,4.0,4.0,0.0,8.0,0.5,0.5,True
298,2012-06-26,2.0,18.0,1.0,21.0,0.8571428571428571,0.09523809523809523,True
299,2012-06-27,2.0,24.0,1.0,27.0,0.8888888888888888,0.07407407407407407,False
300,2012-06-28,1.0,14.0,0.0,15.0,0.9333333333333332,0.06666666666666668,False
301,2012-06-29,1.0,16.0,4.0,21.0,0.7619047619047619,0.047619047619047616,False
302,2012-06-30,1.0,3.0,1.0,5.0,0.6,0.2,False
303,2012-07-01,0.0,4.0,0.0,4.0,1.0,0.0,False
304,2012-07-02,2.0,3.0,0.0,5.0,0.6,0.4,False
305,2012-07-03,2.0,13.0,1.0,16.0,0.8125,0.125,True
306,2012-07-04,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
307,2012-07-05,1.0,11.0,0.0,12.0,0.9166666666666666,0.08333333333333333,True
308,2012-07-06,1.0,19.0,0.0,20.0,0.95,0.05,False
309,2012-07-08,0.0,3.0,0.0,3.0,1.0,0.0,True
310,2012-07-09,10.0,3.0,10.0,23.0,0.13043478260869565,0.43478260869565216,False
311,2012-07-10,13.0,19.0,2.0,34.0,0.5588235294117647,0.38235294117647056,False
312,2012-07-11,1.0,7.0,3.0,11.0,0.6363636363636364,0.09090909090909093,False
313,2012-07-12,1.0,18.0,5.0,24.0,0.75,0.04166666666666666,False
314,2012-07-13,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,False
315,2012-07-14,7.0,31.0,2.0,40.0,0.775,0.175,False
316,2012-07-15,4.0,5.0,1.0,10.0,0.5,0.4,True
317,2012-07-16,1.0,14.0,0.0,15.0,0.9333333333333332,0.06666666666666668,True
318,2012-07-17,4.0,12.0,3.0,19.0,0.631578947368421,0.21052631578947367,True
319,2012-07-18,1.0,9.0,0.0,10.0,0.9,0.1,True
320,2012-07-19,5.0,10.0,3.0,18.0,0.5555555555555556,0.2777777777777778,True
321,2012-07-20,8.0,10.0,0.0,18.0,0.5555555555555556,0.4444444444444444,False
322,2012-07-21,0.0,3.0,1.0,4.0,0.75,0.0,False
323,2012-07-23,2.0,6.0,3.0,11.0,0.5454545454545454,0.18181818181818185,True
324,2012-07-24,5.0,21.0,1.0,27.0,0.7777777777777778,0.1851851851851852,True
325,2012-07-25,4.0,13.0,2.0,19.0,0.6842105263157895,0.21052631578947367,True
326,2012-07-26,1.0,22.0,22.0,45.0,0.4888888888888889,0.022222222222222227,True
327,2012-07-27,0.0,22.0,0.0,22.0,1.0,0.0,False
328,2012-07-28,1.0,10.0,1.0,12.0,0.8333333333333334,0.08333333333333333,False
329,2012-07-29,0.0,2.0,0.0,2.0,1.0,0.0,False
330,2012-07-30,2.0,3.0,2.0,7.0,0.42857142857142855,0.2857142857142857,True
331,2012-07-31,4.0,19.0,2.0,25.0,0.76,0.16,True
332,2012-08-01,3.0,15.0,3.0,21.0,0.7142857142857143,0.14285714285714285,True
333,2012-08-02,3.0,5.0,2.0,10.0,0.5,0.3,True
334,2012-08-03,2.0,16.0,1.0,19.0,0.8421052631578947,0.10526315789473684,True
335,2012-08-04,1.0,1.0,0.0,2.0,0.5,0.5,False
336,2012-08-07,3.0,3.0,0.0,6.0,0.5,0.5,True
337,2012-08-08,1.0,5.0,10.0,16.0,0.3125,0.0625,True
338,2012-08-09,8.0,17.0,1.0,26.0,0.6538461538461539,0.3076923076923077,True
339,2012-08-10,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,True
340,2012-08-11,1.0,13.0,3.0,17.0,0.7647058823529411,0.05882352941176471,False
341,2012-08-12,1.0,8.0,0.0,9.0,0.8888888888888888,0.1111111111111111,True
342,2012-08-13,0.0,8.0,0.0,8.0,1.0,0.0,True
343,2012-08-14,3.0,17.0,1.0,21.0,0.8095238095238095,0.14285714285714285,True
344,2012-08-15,4.0,18.0,2.0,24.0,0.75,0.16666666666666666,True
345,2012-08-16,1.0,8.0,1.0,10.0,0.8,0.1,True
346,2012-08-17,1.0,5.0,0.0,6.0,0.8333333333333334,0.16666666666666666,True
347,2012-08-18,2.0,6.0,0.0,8.0,0.75,0.25,False
348,2012-08-19,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,True
349,2012-08-20,1.0,7.0,2.0,10.0,0.7,0.1,True
350,2012-08-21,1.0,5.0,3.0,9.0,0.5555555555555556,0.1111111111111111,True
351,2012-08-23,0.0,0.0,1.0,1.0,0.0,0.0,True
352,2012-08-28,0.0,0.0,1.0,1.0,0.0,0.0,True
353,2012-08-29,0.0,0.0,3.0,3.0,0.0,0.0,True
354,2012-08-30,0.0,0.0,1.0,1.0,0.0,0.0,True
355,2012-08-31,0.0,0.0,2.0,2.0,0.0,0.0,True
356,2012-09-04,0.0,0.0,1.0,1.0,0.0,0.0,True
357,2012-09-05,0.0,0.0,1.0,1.0,0.0,0.0,True
358,2012-09-11,0.0,0.0,1.0,1.0,0.0,0.0,True
