close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalReview,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
2011-04-16,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
2011-04-17,1.0,1.0,0.0,2.0,0.5,0.5,False
2011-04-18,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-04-19,0.0,6.0,2.0,8.0,0.75,0.0,False
2011-04-20,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-04-21,0.0,5.0,0.0,5.0,1.0,0.0,False
2011-04-22,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2011-04-23,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-04-25,0.0,7.0,0.0,7.0,1.0,0.0,False
2011-04-26,1.0,4.0,3.0,8.0,0.5,0.125,False
2011-04-27,0.0,4.0,3.0,7.0,0.5714285714285714,0.0,False
2011-04-28,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-04-29,4.0,0.0,0.0,4.0,0.0,1.0,False
2011-04-30,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-05-01,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-05-02,0.0,4.0,0.0,4.0,1.0,0.0,False
2011-05-03,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-05-05,1.0,4.0,0.0,5.0,0.8,0.2,False
2011-05-06,0.0,6.0,0.0,6.0,1.0,0.0,False
2011-05-07,3.0,7.0,0.0,10.0,0.7,0.3,False
2011-05-08,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-05-09,6.0,4.0,0.0,10.0,0.4,0.6,False
2011-05-10,1.0,9.0,1.0,11.0,0.8181818181818182,0.09090909090909093,False
2011-05-12,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,True
2011-05-13,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-05-14,3.0,7.0,0.0,10.0,0.7,0.3,False
2011-05-16,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-05-17,4.0,3.0,2.0,9.0,0.3333333333333333,0.4444444444444444,False
2011-05-18,2.0,4.0,1.0,7.0,0.5714285714285714,0.2857142857142857,False
2011-05-19,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-05-20,1.0,4.0,0.0,5.0,0.8,0.2,False
2011-05-22,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-05-23,0.0,2.0,4.0,6.0,0.3333333333333333,0.0,False
2011-05-24,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-05-25,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-05-26,1.0,11.0,0.0,12.0,0.9166666666666666,0.08333333333333333,False
2011-05-27,1.0,2.0,2.0,5.0,0.4,0.2,False
2011-05-28,1.0,2.0,1.0,4.0,0.5,0.25,False
2011-05-29,7.0,5.0,0.0,12.0,0.4166666666666667,0.5833333333333334,False
2011-05-31,7.0,4.0,2.0,13.0,0.3076923076923077,0.5384615384615384,False
2011-06-01,1.0,4.0,2.0,7.0,0.5714285714285714,0.14285714285714285,False
2011-06-02,0.0,8.0,0.0,8.0,1.0,0.0,False
2011-06-03,0.0,2.0,3.0,5.0,0.4,0.0,False
2011-06-04,1.0,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666,False
2011-06-05,1.0,3.0,0.0,4.0,0.75,0.25,False
2011-06-06,3.0,4.0,3.0,10.0,0.4,0.3,True
2011-06-07,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,True
2011-06-10,0.0,0.0,9.0,9.0,0.0,0.0,False
2011-06-12,2.0,9.0,0.0,11.0,0.8181818181818182,0.18181818181818185,False
2011-06-13,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2011-06-14,2.0,5.0,10.0,17.0,0.29411764705882354,0.1176470588235294,False
2011-06-16,0.0,11.0,0.0,11.0,1.0,0.0,True
2011-06-17,2.0,5.0,1.0,8.0,0.625,0.25,True
2011-06-18,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-06-20,2.0,3.0,0.0,5.0,0.6,0.4,False
2011-06-21,9.0,7.0,2.0,18.0,0.3888888888888889,0.5,False
2011-06-22,7.0,4.0,1.0,12.0,0.3333333333333333,0.5833333333333334,False
2011-06-23,1.0,2.0,1.0,4.0,0.5,0.25,False
2011-06-24,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-06-27,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
2011-06-30,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-07-01,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-07-03,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-07-04,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-07-05,2.0,4.0,0.0,6.0,0.6666666666666666,0.3333333333333333,False
2011-07-06,1.0,1.0,0.0,2.0,0.5,0.5,False
2011-07-07,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-07-08,2.0,1.0,1.0,4.0,0.25,0.5,False
2011-07-09,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-07-11,1.0,5.0,1.0,7.0,0.7142857142857143,0.14285714285714285,False
2011-07-12,0.0,3.0,1.0,4.0,0.75,0.0,False
2011-07-13,0.0,4.0,0.0,4.0,1.0,0.0,False
2011-07-14,5.0,3.0,0.0,8.0,0.375,0.625,False
2011-07-15,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-07-17,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-07-18,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
2011-07-19,1.0,1.0,0.0,2.0,0.5,0.5,False
2011-07-21,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-07-22,0.0,5.0,0.0,5.0,1.0,0.0,True
2011-07-23,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-07-25,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-07-26,1.0,2.0,1.0,4.0,0.5,0.25,False
2011-07-29,2.0,8.0,0.0,10.0,0.8,0.2,False
2011-08-06,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-08-08,0.0,4.0,0.0,4.0,1.0,0.0,False
2011-08-10,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-08-12,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-08-14,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-08-15,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-08-16,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-08-17,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-08-19,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-09-06,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-09-07,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-09-10,1.0,7.0,0.0,8.0,0.875,0.125,False
2011-09-12,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-09-13,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-09-14,0.0,0.0,1.0,1.0,0.0,0.0,False
2011-09-15,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-09-20,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-09-21,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-09-23,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-09-26,0.0,4.0,0.0,4.0,1.0,0.0,False
2011-09-28,0.0,1.0,1.0,2.0,0.5,0.0,False
2011-09-29,0.0,1.0,1.0,2.0,0.5,0.0,False
2011-09-30,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-10-01,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-10-04,0.0,3.0,1.0,4.0,0.75,0.0,False
2011-10-05,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-10-06,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-10-07,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-10-08,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-10-09,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-10-10,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-10-13,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-10-18,4.0,2.0,0.0,6.0,0.3333333333333333,0.6666666666666666,True
2011-10-19,6.0,6.0,0.0,12.0,0.5,0.5,True
2011-10-20,0.0,1.0,1.0,2.0,0.5,0.0,False
2011-10-21,0.0,0.0,1.0,1.0,0.0,0.0,False
2011-10-24,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-10-25,2.0,4.0,1.0,7.0,0.5714285714285714,0.2857142857142857,False
2011-10-27,0.0,8.0,0.0,8.0,1.0,0.0,False
2011-10-29,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-11-01,0.0,0.0,1.0,1.0,0.0,0.0,False
2011-11-03,0.0,1.0,1.0,2.0,0.5,0.0,False
2011-11-04,6.0,2.0,3.0,11.0,0.18181818181818185,0.5454545454545454,False
2011-11-05,1.0,3.0,3.0,7.0,0.42857142857142855,0.14285714285714285,False
2011-11-06,0.0,1.0,1.0,2.0,0.5,0.0,False
2011-11-08,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-11-09,1.0,4.0,2.0,7.0,0.5714285714285714,0.14285714285714285,False
2011-11-10,1.0,0.0,0.0,1.0,0.0,1.0,False
2011-11-14,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-11-15,1.0,3.0,4.0,8.0,0.375,0.125,False
2011-11-16,0.0,5.0,0.0,5.0,1.0,0.0,True
2011-11-17,1.0,4.0,0.0,5.0,0.8,0.2,True
2011-11-18,1.0,3.0,0.0,4.0,0.75,0.25,False
2011-11-19,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-11-22,1.0,1.0,0.0,2.0,0.5,0.5,True
2011-11-23,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-11-24,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-11-26,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-11-27,0.0,2.0,0.0,2.0,1.0,0.0,False
2011-11-28,1.0,3.0,0.0,4.0,0.75,0.25,False
2011-11-29,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-11-30,0.0,0.0,2.0,2.0,0.0,0.0,False
2011-12-01,1.0,5.0,0.0,6.0,0.8333333333333334,0.16666666666666666,False
2011-12-02,4.0,7.0,0.0,11.0,0.6363636363636364,0.3636363636363637,False
2011-12-03,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-12-04,0.0,0.0,1.0,1.0,0.0,0.0,False
2011-12-05,1.0,3.0,2.0,6.0,0.5,0.16666666666666666,False
2011-12-06,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-12-07,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2011-12-08,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-12-09,1.0,7.0,2.0,10.0,0.7,0.1,False
2011-12-12,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2011-12-13,4.0,4.0,0.0,8.0,0.5,0.5,False
2011-12-14,3.0,6.0,0.0,9.0,0.6666666666666666,0.3333333333333333,False
2011-12-15,0.0,3.0,0.0,3.0,1.0,0.0,False
2011-12-16,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-12-17,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-12-19,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
2011-12-20,1.0,1.0,0.0,2.0,0.5,0.5,False
2011-12-21,5.0,5.0,1.0,11.0,0.4545454545454545,0.4545454545454545,False
2011-12-22,1.0,4.0,0.0,5.0,0.8,0.2,False
2011-12-23,1.0,4.0,0.0,5.0,0.8,0.2,True
2011-12-24,0.0,3.0,0.0,3.0,1.0,0.0,True
2011-12-26,1.0,0.0,2.0,3.0,0.0,0.3333333333333333,False
2011-12-27,1.0,4.0,0.0,5.0,0.8,0.2,False
2011-12-30,0.0,5.0,0.0,5.0,1.0,0.0,False
2012-01-04,2.0,12.0,2.0,16.0,0.75,0.125,False
2012-01-05,0.0,5.0,0.0,5.0,1.0,0.0,False
2012-01-06,0.0,4.0,0.0,4.0,1.0,0.0,False
2012-01-07,1.0,1.0,0.0,2.0,0.5,0.5,True
2012-01-08,0.0,4.0,0.0,4.0,1.0,0.0,True
2012-01-10,1.0,9.0,1.0,11.0,0.8181818181818182,0.09090909090909093,False
2012-01-11,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,False
2012-01-12,1.0,1.0,2.0,4.0,0.25,0.25,False
2012-01-13,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-01-14,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-01-16,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-01-17,0.0,7.0,6.0,13.0,0.5384615384615384,0.0,False
2012-01-18,0.0,3.0,0.0,3.0,1.0,0.0,False
2012-01-19,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-01-20,1.0,2.0,1.0,4.0,0.5,0.25,False
2012-01-21,1.0,5.0,2.0,8.0,0.625,0.125,False
2012-01-23,1.0,4.0,0.0,5.0,0.8,0.2,False
2012-01-24,1.0,4.0,0.0,5.0,0.8,0.2,False
2012-01-25,1.0,5.0,0.0,6.0,0.8333333333333334,0.16666666666666666,False
2012-01-26,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-01-27,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,False
2012-01-28,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-01-30,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,False
2012-01-31,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-02-02,2.0,9.0,1.0,12.0,0.75,0.16666666666666666,False
2012-02-03,0.0,3.0,0.0,3.0,1.0,0.0,False
2012-02-06,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-02-07,1.0,3.0,0.0,4.0,0.75,0.25,False
2012-02-08,0.0,4.0,1.0,5.0,0.8,0.0,False
2012-02-11,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-02-14,8.0,0.0,0.0,8.0,0.0,1.0,False
2012-02-15,1.0,3.0,1.0,5.0,0.6,0.2,False
2012-02-16,1.0,3.0,0.0,4.0,0.75,0.25,True
2012-02-17,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
2012-02-18,2.0,6.0,0.0,8.0,0.75,0.25,False
2012-02-19,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-02-20,0.0,5.0,0.0,5.0,1.0,0.0,False
2012-02-21,0.0,5.0,2.0,7.0,0.7142857142857143,0.0,False
2012-02-22,1.0,0.0,0.0,1.0,0.0,1.0,False
2012-02-23,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-02-24,0.0,4.0,1.0,5.0,0.8,0.0,False
2012-02-25,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-02-28,0.0,3.0,1.0,4.0,0.75,0.0,False
2012-02-29,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-03-01,1.0,3.0,0.0,4.0,0.75,0.25,False
2012-03-06,0.0,4.0,0.0,4.0,1.0,0.0,False
2012-03-07,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,False
2012-03-08,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-03-13,0.0,3.0,1.0,4.0,0.75,0.0,False
2012-03-14,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-03-15,3.0,4.0,1.0,8.0,0.5,0.375,False
2012-03-16,20.0,10.0,7.0,37.0,0.2702702702702703,0.5405405405405406,True
2012-03-17,1.0,7.0,0.0,8.0,0.875,0.125,True
2012-03-18,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-03-19,0.0,3.0,1.0,4.0,0.75,0.0,False
2012-03-20,1.0,5.0,2.0,8.0,0.625,0.125,False
2012-03-21,0.0,6.0,0.0,6.0,1.0,0.0,False
2012-03-22,1.0,3.0,0.0,4.0,0.75,0.25,False
2012-03-23,0.0,17.0,0.0,17.0,1.0,0.0,False
2012-03-24,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
2012-03-25,7.0,6.0,0.0,13.0,0.4615384615384616,0.5384615384615384,False
2012-03-26,0.0,10.0,0.0,10.0,1.0,0.0,False
2012-03-27,2.0,2.0,3.0,7.0,0.2857142857142857,0.2857142857142857,False
2012-03-28,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-03-29,0.0,3.0,0.0,3.0,1.0,0.0,False
2012-03-30,1.0,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666,False
2012-04-02,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-04-03,2.0,2.0,1.0,5.0,0.4,0.4,False
2012-04-04,1.0,3.0,1.0,5.0,0.6,0.2,False
2012-04-05,3.0,3.0,4.0,10.0,0.3,0.3,False
2012-04-06,2.0,7.0,0.0,9.0,0.7777777777777778,0.2222222222222222,False
2012-04-08,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-04-09,2.0,2.0,4.0,8.0,0.25,0.25,False
2012-04-10,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-04-12,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
2012-04-13,1.0,1.0,0.0,2.0,0.5,0.5,False
2012-04-14,10.0,0.0,0.0,10.0,0.0,1.0,False
2012-04-15,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
2012-04-16,1.0,0.0,0.0,1.0,0.0,1.0,False
2012-04-17,0.0,10.0,2.0,12.0,0.8333333333333334,0.0,False
2012-04-19,2.0,5.0,0.0,7.0,0.7142857142857143,0.2857142857142857,False
2012-04-20,0.0,4.0,1.0,5.0,0.8,0.0,False
2012-04-23,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-04-24,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-04-25,1.0,7.0,0.0,8.0,0.875,0.125,False
2012-04-26,0.0,10.0,1.0,11.0,0.9090909090909092,0.0,False
2012-04-27,2.0,8.0,0.0,10.0,0.8,0.2,False
2012-04-28,0.0,10.0,24.0,34.0,0.29411764705882354,0.0,False
2012-04-29,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-04-30,4.0,12.0,1.0,17.0,0.7058823529411765,0.2352941176470588,False
2012-05-01,17.0,3.0,0.0,20.0,0.15,0.85,False
2012-05-02,1.0,11.0,3.0,15.0,0.7333333333333333,0.06666666666666668,False
2012-05-03,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
2012-05-04,1.0,6.0,1.0,8.0,0.75,0.125,False
2012-05-05,0.0,3.0,1.0,4.0,0.75,0.0,False
2012-05-07,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-05-08,0.0,3.0,1.0,4.0,0.75,0.0,False
2012-05-09,4.0,3.0,1.0,8.0,0.375,0.5,False
2012-05-10,0.0,16.0,8.0,24.0,0.6666666666666666,0.0,False
2012-05-11,2.0,4.0,2.0,8.0,0.5,0.25,False
2012-05-13,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-05-15,0.0,10.0,0.0,10.0,1.0,0.0,False
2012-05-16,2.0,18.0,12.0,32.0,0.5625,0.0625,False
2012-05-17,3.0,6.0,3.0,12.0,0.5,0.25,False
2012-05-18,0.0,4.0,1.0,5.0,0.8,0.0,False
2012-05-19,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-05-20,0.0,9.0,3.0,12.0,0.75,0.0,False
2012-05-21,0.0,3.0,0.0,3.0,1.0,0.0,False
2012-05-22,1.0,14.0,6.0,21.0,0.6666666666666666,0.047619047619047616,False
2012-05-23,1.0,1.0,0.0,2.0,0.5,0.5,False
2012-05-24,2.0,7.0,3.0,12.0,0.5833333333333334,0.16666666666666666,False
2012-05-25,2.0,2.0,1.0,5.0,0.4,0.4,False
2012-05-26,4.0,0.0,2.0,6.0,0.0,0.6666666666666666,False
2012-05-29,3.0,1.0,3.0,7.0,0.14285714285714285,0.42857142857142855,False
2012-05-30,2.0,3.0,1.0,6.0,0.5,0.3333333333333333,False
2012-05-31,2.0,1.0,1.0,4.0,0.25,0.5,False
2012-06-01,0.0,6.0,0.0,6.0,1.0,0.0,False
2012-06-02,0.0,6.0,3.0,9.0,0.6666666666666666,0.0,False
2012-06-04,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-06-05,0.0,4.0,0.0,4.0,1.0,0.0,False
2012-06-06,3.0,6.0,0.0,9.0,0.6666666666666666,0.3333333333333333,False
2012-06-07,0.0,5.0,0.0,5.0,1.0,0.0,False
2012-06-08,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-06-11,1.0,5.0,0.0,6.0,0.8333333333333334,0.16666666666666666,False
2012-06-12,0.0,21.0,15.0,36.0,0.5833333333333334,0.0,False
2012-06-13,2.0,6.0,0.0,8.0,0.75,0.25,False
2012-06-14,1.0,3.0,4.0,8.0,0.375,0.125,False
2012-06-15,1.0,4.0,0.0,5.0,0.8,0.2,False
2012-06-17,0.0,1.0,1.0,2.0,0.5,0.0,False
2012-06-18,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
2012-06-19,2.0,8.0,1.0,11.0,0.7272727272727273,0.18181818181818185,False
2012-06-20,5.0,2.0,0.0,7.0,0.2857142857142857,0.7142857142857143,False
2012-06-21,2.0,3.0,0.0,5.0,0.6,0.4,False
2012-06-22,3.0,8.0,0.0,11.0,0.7272727272727273,0.2727272727272727,False
2012-06-23,0.0,1.0,1.0,2.0,0.5,0.0,False
2012-06-24,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-06-25,3.0,1.0,1.0,5.0,0.2,0.6,True
2012-06-26,4.0,6.0,0.0,10.0,0.6,0.4,True
2012-06-27,1.0,3.0,0.0,4.0,0.75,0.25,False
2012-06-28,1.0,2.0,1.0,4.0,0.5,0.25,False
2012-06-29,3.0,6.0,2.0,11.0,0.5454545454545454,0.2727272727272727,False
2012-06-30,6.0,3.0,0.0,9.0,0.3333333333333333,0.6666666666666666,False
2012-07-02,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-07-03,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-07-04,0.0,1.0,1.0,2.0,0.5,0.0,False
2012-07-05,5.0,3.0,0.0,8.0,0.375,0.625,False
2012-07-06,3.0,6.0,0.0,9.0,0.6666666666666666,0.3333333333333333,False
2012-07-07,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-07-09,4.0,6.0,0.0,10.0,0.6,0.4,False
2012-07-10,3.0,1.0,0.0,4.0,0.25,0.75,False
2012-07-11,1.0,7.0,0.0,8.0,0.875,0.125,False
2012-07-12,3.0,9.0,1.0,13.0,0.6923076923076923,0.2307692307692308,False
2012-07-13,3.0,2.0,0.0,5.0,0.4,0.6,False
2012-07-15,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-07-16,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-07-17,4.0,1.0,0.0,5.0,0.2,0.8,False
2012-07-18,0.0,3.0,2.0,5.0,0.6,0.0,False
2012-07-19,5.0,9.0,1.0,15.0,0.6,0.3333333333333333,False
2012-07-20,1.0,2.0,2.0,5.0,0.4,0.2,False
2012-07-22,0.0,2.0,0.0,2.0,1.0,0.0,False
2012-07-23,1.0,3.0,1.0,5.0,0.6,0.2,False
2012-07-24,2.0,6.0,1.0,9.0,0.6666666666666666,0.2222222222222222,False
2012-07-25,0.0,3.0,0.0,3.0,1.0,0.0,False
2012-07-26,4.0,3.0,2.0,9.0,0.3333333333333333,0.4444444444444444,False
2012-07-27,0.0,3.0,1.0,4.0,0.75,0.0,False
2012-07-28,0.0,1.0,1.0,2.0,0.5,0.0,False
2012-07-30,3.0,2.0,0.0,5.0,0.4,0.6,False
2012-07-31,0.0,5.0,2.0,7.0,0.7142857142857143,0.0,False
2012-08-01,1.0,14.0,0.0,15.0,0.9333333333333332,0.06666666666666668,False
2012-08-02,1.0,5.0,2.0,8.0,0.625,0.125,False
2012-08-03,1.0,1.0,0.0,2.0,0.5,0.5,False
2012-08-04,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-08-06,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
