,close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalCommit,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
154,2013-02-19,6.0,4.0,0.0,10.0,0.4,0.6,True
155,2013-02-20,3.0,3.0,0.0,6.0,0.5,0.5,True
156,2013-02-21,2.0,2.0,0.0,4.0,0.5,0.5,True
157,2013-02-22,4.0,2.0,1.0,7.0,0.2857142857142857,0.5714285714285714,True
158,2013-02-25,2.0,4.0,0.0,6.0,0.6666666666666666,0.3333333333333333,True
159,2013-02-26,8.0,6.0,0.0,14.0,0.42857142857142855,0.5714285714285714,True
160,2013-02-27,4.0,2.0,0.0,6.0,0.3333333333333333,0.6666666666666666,True
161,2013-02-28,6.0,8.0,0.0,14.0,0.5714285714285714,0.42857142857142855,True
162,2013-03-01,0.0,9.0,0.0,9.0,1.0,0.0,True
163,2013-03-04,5.0,8.0,0.0,13.0,0.6153846153846154,0.38461538461538464,True
164,2013-03-05,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,True
165,2013-03-06,2.0,3.0,1.0,6.0,0.5,0.3333333333333333,True
166,2013-03-07,2.0,2.0,0.0,4.0,0.5,0.5,True
167,2013-03-08,1.0,1.0,0.0,2.0,0.5,0.5,True
168,2013-03-11,2.0,4.0,0.0,6.0,0.6666666666666666,0.3333333333333333,True
169,2013-03-12,1.0,3.0,0.0,4.0,0.75,0.25,True
170,2013-03-13,7.0,5.0,0.0,12.0,0.4166666666666667,0.5833333333333334,True
171,2013-03-14,6.0,3.0,6.0,15.0,0.2,0.4,True
172,2013-03-15,3.0,3.0,0.0,6.0,0.5,0.5,True
173,2013-03-18,1.0,3.0,0.0,4.0,0.75,0.25,True
174,2013-03-19,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
175,2013-03-20,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,True
176,2013-03-21,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
177,2013-03-22,2.0,2.0,0.0,4.0,0.5,0.5,True
178,2013-03-23,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
179,2013-03-25,1.0,6.0,2.0,9.0,0.6666666666666666,0.1111111111111111,False
180,2013-03-26,3.0,12.0,2.0,17.0,0.7058823529411765,0.17647058823529413,False
181,2013-03-27,1.0,8.0,0.0,9.0,0.8888888888888888,0.1111111111111111,False
182,2013-03-28,3.0,2.0,0.0,5.0,0.4,0.6,False
183,2013-03-29,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
184,2013-03-30,0.0,1.0,0.0,1.0,1.0,0.0,False
185,2013-04-01,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
186,2013-04-02,2.0,5.0,0.0,7.0,0.7142857142857143,0.2857142857142857,True
187,2013-04-03,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
188,2013-04-04,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
189,2013-04-05,3.0,6.0,0.0,9.0,0.6666666666666666,0.3333333333333333,False
190,2013-04-08,2.0,5.0,1.0,8.0,0.625,0.25,True
191,2013-04-09,3.0,3.0,0.0,6.0,0.5,0.5,True
192,2013-04-10,4.0,3.0,1.0,8.0,0.375,0.5,False
193,2013-04-11,3.0,4.0,2.0,9.0,0.4444444444444444,0.3333333333333333,False
194,2013-04-12,7.0,7.0,3.0,17.0,0.4117647058823529,0.4117647058823529,False
195,2013-04-16,0.0,1.0,0.0,1.0,1.0,0.0,False
196,2013-04-17,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
197,2013-04-18,1.0,3.0,1.0,5.0,0.6,0.2,False
198,2013-04-22,5.0,1.0,1.0,7.0,0.14285714285714285,0.7142857142857143,True
199,2013-04-23,3.0,3.0,0.0,6.0,0.5,0.5,False
200,2013-04-24,5.0,6.0,0.0,11.0,0.5454545454545454,0.4545454545454545,False
201,2013-04-25,2.0,13.0,1.0,16.0,0.8125,0.125,False
202,2013-04-26,1.0,4.0,2.0,7.0,0.5714285714285714,0.14285714285714285,True
203,2013-04-29,4.0,5.0,2.0,11.0,0.4545454545454545,0.3636363636363637,True
204,2013-04-30,4.0,12.0,0.0,16.0,0.75,0.25,True
205,2013-05-01,5.0,2.0,0.0,7.0,0.2857142857142857,0.7142857142857143,True
206,2013-05-02,5.0,2.0,2.0,9.0,0.2222222222222222,0.5555555555555556,False
207,2013-05-03,0.0,1.0,0.0,1.0,1.0,0.0,False
208,2013-05-06,3.0,0.0,0.0,3.0,0.0,1.0,True
209,2013-05-07,0.0,7.0,0.0,7.0,1.0,0.0,True
210,2013-05-08,2.0,4.0,0.0,6.0,0.6666666666666666,0.3333333333333333,True
211,2013-05-09,3.0,10.0,1.0,14.0,0.7142857142857143,0.21428571428571427,True
212,2013-05-10,7.0,4.0,1.0,12.0,0.3333333333333333,0.5833333333333334,True
213,2013-05-13,4.0,3.0,0.0,7.0,0.42857142857142855,0.5714285714285714,True
214,2013-05-14,2.0,2.0,0.0,4.0,0.5,0.5,True
215,2013-05-15,3.0,4.0,1.0,8.0,0.5,0.375,True
216,2013-05-16,2.0,7.0,0.0,9.0,0.7777777777777778,0.2222222222222222,True
217,2013-05-17,4.0,1.0,0.0,5.0,0.2,0.8,True
218,2013-05-18,1.0,0.0,0.0,1.0,0.0,1.0,False
219,2013-05-20,0.0,1.0,0.0,1.0,1.0,0.0,True
220,2013-05-21,0.0,7.0,0.0,7.0,1.0,0.0,True
221,2013-05-22,5.0,2.0,0.0,7.0,0.2857142857142857,0.7142857142857143,True
222,2013-05-23,6.0,6.0,2.0,14.0,0.42857142857142855,0.42857142857142855,True
223,2013-05-24,3.0,6.0,4.0,13.0,0.4615384615384616,0.2307692307692308,False
224,2013-05-27,1.0,12.0,2.0,15.0,0.8,0.06666666666666668,True
225,2013-05-28,2.0,11.0,7.0,20.0,0.55,0.1,True
226,2013-05-29,4.0,6.0,6.0,16.0,0.375,0.25,True
227,2013-05-30,4.0,8.0,3.0,15.0,0.5333333333333333,0.26666666666666666,True
228,2013-05-31,3.0,2.0,3.0,8.0,0.25,0.375,True
229,2013-06-03,4.0,5.0,0.0,9.0,0.5555555555555556,0.4444444444444444,True
230,2013-06-04,9.0,8.0,1.0,18.0,0.4444444444444444,0.5,True
231,2013-06-05,3.0,2.0,1.0,6.0,0.3333333333333333,0.5,True
232,2013-06-06,2.0,2.0,0.0,4.0,0.5,0.5,True
233,2013-06-07,2.0,2.0,0.0,4.0,0.5,0.5,True
234,2013-06-10,1.0,5.0,2.0,8.0,0.625,0.125,True
235,2013-06-11,1.0,5.0,2.0,8.0,0.625,0.125,True
236,2013-06-12,1.0,0.0,0.0,1.0,0.0,1.0,False
237,2013-06-13,1.0,0.0,0.0,1.0,0.0,1.0,False
238,2013-06-14,5.0,1.0,0.0,6.0,0.16666666666666666,0.8333333333333334,True
239,2013-06-17,1.0,0.0,0.0,1.0,0.0,1.0,True
240,2013-06-18,0.0,1.0,0.0,1.0,1.0,0.0,True
241,2013-06-19,0.0,1.0,1.0,2.0,0.5,0.0,True
242,2013-06-21,0.0,1.0,4.0,5.0,0.2,0.0,True
243,2013-06-24,0.0,1.0,1.0,2.0,0.5,0.0,True
244,2013-06-25,0.0,0.0,2.0,2.0,0.0,0.0,False
245,2013-06-26,3.0,1.0,2.0,6.0,0.16666666666666666,0.5,False
246,2013-06-27,0.0,2.0,0.0,2.0,1.0,0.0,True
247,2013-06-28,0.0,0.0,2.0,2.0,0.0,0.0,True
248,2013-07-01,0.0,1.0,0.0,1.0,1.0,0.0,False
249,2013-07-02,3.0,0.0,1.0,4.0,0.0,0.75,False
250,2013-07-03,1.0,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666,True
251,2013-07-04,5.0,2.0,1.0,8.0,0.25,0.625,True
252,2013-07-05,2.0,2.0,0.0,4.0,0.5,0.5,False
253,2013-07-08,0.0,0.0,2.0,2.0,0.0,0.0,True
254,2013-07-09,3.0,2.0,0.0,5.0,0.4,0.6,False
255,2013-07-10,1.0,0.0,1.0,2.0,0.0,0.5,False
256,2013-07-11,0.0,1.0,1.0,2.0,0.5,0.0,False
257,2013-07-12,3.0,0.0,2.0,5.0,0.0,0.6,False
258,2013-07-15,0.0,0.0,2.0,2.0,0.0,0.0,True
259,2013-07-16,1.0,0.0,0.0,1.0,0.0,1.0,True
260,2013-07-17,3.0,1.0,0.0,4.0,0.25,0.75,True
261,2013-07-18,4.0,0.0,1.0,5.0,0.0,0.8,True
262,2013-07-19,2.0,0.0,1.0,3.0,0.0,0.6666666666666666,False
263,2013-07-20,0.0,1.0,0.0,1.0,1.0,0.0,False
264,2013-07-23,1.0,0.0,0.0,1.0,0.0,1.0,True
265,2013-07-25,2.0,2.0,0.0,4.0,0.5,0.5,False
266,2013-07-29,3.0,1.0,5.0,9.0,0.1111111111111111,0.3333333333333333,True
267,2013-07-30,8.0,4.0,1.0,13.0,0.3076923076923077,0.6153846153846154,True
268,2013-07-31,6.0,3.0,2.0,11.0,0.2727272727272727,0.5454545454545454,False
269,2013-08-01,4.0,4.0,0.0,8.0,0.5,0.5,True
270,2013-08-02,1.0,0.0,1.0,2.0,0.0,0.5,True
271,2013-08-05,3.0,2.0,1.0,6.0,0.3333333333333333,0.5,True
272,2013-08-06,5.0,2.0,1.0,8.0,0.25,0.625,True
273,2013-08-07,3.0,2.0,0.0,5.0,0.4,0.6,False
274,2013-08-08,3.0,0.0,4.0,7.0,0.0,0.42857142857142855,False
275,2013-08-09,3.0,2.0,0.0,5.0,0.4,0.6,False
276,2013-08-12,2.0,0.0,0.0,2.0,0.0,1.0,True
277,2013-08-13,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
278,2013-08-15,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
279,2013-08-16,5.0,2.0,4.0,11.0,0.18181818181818185,0.4545454545454545,False
280,2013-08-19,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
281,2013-08-20,4.0,2.0,0.0,6.0,0.3333333333333333,0.6666666666666666,True
282,2013-08-21,0.0,4.0,0.0,4.0,1.0,0.0,False
283,2013-08-22,4.0,7.0,1.0,12.0,0.5833333333333334,0.3333333333333333,False
284,2013-08-24,1.0,0.0,0.0,1.0,0.0,1.0,False
285,2013-08-26,1.0,1.0,0.0,2.0,0.5,0.5,True
286,2013-08-27,1.0,6.0,1.0,8.0,0.75,0.125,True
287,2013-08-28,2.0,11.0,0.0,13.0,0.8461538461538461,0.15384615384615385,True
288,2013-08-29,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
289,2013-08-30,0.0,1.0,0.0,1.0,1.0,0.0,True
290,2013-08-31,2.0,0.0,0.0,2.0,0.0,1.0,False
291,2013-09-03,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,True
292,2013-09-04,6.0,3.0,2.0,11.0,0.2727272727272727,0.5454545454545454,True
293,2013-09-05,3.0,2.0,1.0,6.0,0.3333333333333333,0.5,True
294,2013-09-06,1.0,0.0,1.0,2.0,0.0,0.5,True
295,2013-09-09,3.0,1.0,0.0,4.0,0.25,0.75,True
296,2013-09-10,3.0,7.0,2.0,12.0,0.5833333333333334,0.25,True
297,2013-09-11,1.0,6.0,1.0,8.0,0.75,0.125,True
298,2013-09-12,2.0,2.0,0.0,4.0,0.5,0.5,True
299,2013-09-13,3.0,1.0,1.0,5.0,0.2,0.6,True
300,2013-09-16,5.0,2.0,0.0,7.0,0.2857142857142857,0.7142857142857143,True
301,2013-09-17,5.0,1.0,0.0,6.0,0.16666666666666666,0.8333333333333334,True
302,2013-09-18,0.0,1.0,1.0,2.0,0.5,0.0,True
303,2013-09-20,0.0,2.0,0.0,2.0,1.0,0.0,True
304,2013-09-23,0.0,0.0,1.0,1.0,0.0,0.0,True
305,2013-09-24,1.0,1.0,2.0,4.0,0.25,0.25,True
306,2013-09-25,0.0,0.0,1.0,1.0,0.0,0.0,False
307,2013-09-26,2.0,1.0,1.0,4.0,0.25,0.5,True
308,2013-09-27,2.0,1.0,1.0,4.0,0.25,0.5,True
309,2013-09-30,4.0,0.0,0.0,4.0,0.0,1.0,True
310,2013-10-01,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
311,2013-10-02,2.0,2.0,0.0,4.0,0.5,0.5,True
312,2013-10-03,5.0,2.0,0.0,7.0,0.2857142857142857,0.7142857142857143,True
313,2013-10-04,2.0,2.0,1.0,5.0,0.4,0.4,True
314,2013-10-08,0.0,2.0,0.0,2.0,1.0,0.0,True
315,2013-10-09,4.0,1.0,1.0,6.0,0.16666666666666666,0.6666666666666666,True
316,2013-10-10,0.0,0.0,2.0,2.0,0.0,0.0,True
317,2013-10-11,1.0,0.0,0.0,1.0,0.0,1.0,True
318,2013-10-15,1.0,0.0,0.0,1.0,0.0,1.0,False
319,2013-10-16,2.0,1.0,1.0,4.0,0.25,0.5,False
320,2013-10-17,3.0,3.0,4.0,10.0,0.3,0.3,True
321,2013-10-18,1.0,1.0,0.0,2.0,0.5,0.5,True
322,2013-10-21,2.0,2.0,0.0,4.0,0.5,0.5,True
323,2013-10-22,1.0,0.0,0.0,1.0,0.0,1.0,True
324,2013-10-23,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
325,2013-10-24,0.0,2.0,0.0,2.0,1.0,0.0,False
326,2013-10-25,3.0,1.0,1.0,5.0,0.2,0.6,False
327,2013-10-28,1.0,0.0,0.0,1.0,0.0,1.0,True
328,2013-10-29,0.0,1.0,0.0,1.0,1.0,0.0,True
329,2013-10-30,3.0,0.0,0.0,3.0,0.0,1.0,True
330,2013-10-31,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
331,2013-11-04,4.0,0.0,0.0,4.0,0.0,1.0,True
332,2013-11-05,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
333,2013-11-06,4.0,4.0,1.0,9.0,0.4444444444444444,0.4444444444444444,False
334,2013-11-07,0.0,3.0,2.0,5.0,0.6,0.0,False
335,2013-11-08,2.0,0.0,0.0,2.0,0.0,1.0,False
336,2013-11-11,0.0,2.0,0.0,2.0,1.0,0.0,True
337,2013-11-12,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
338,2013-11-13,1.0,3.0,0.0,4.0,0.75,0.25,True
339,2013-11-14,1.0,2.0,2.0,5.0,0.4,0.2,False
340,2013-11-15,1.0,2.0,1.0,4.0,0.5,0.25,False
341,2013-11-17,2.0,1.0,1.0,4.0,0.25,0.5,False
342,2013-11-18,11.0,3.0,1.0,15.0,0.2,0.7333333333333333,True
343,2013-11-20,6.0,0.0,1.0,7.0,0.0,0.8571428571428571,False
344,2013-11-21,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
345,2013-11-22,4.0,2.0,0.0,6.0,0.3333333333333333,0.6666666666666666,False
346,2013-11-23,3.0,1.0,1.0,5.0,0.2,0.6,False
347,2013-11-24,0.0,0.0,1.0,1.0,0.0,0.0,True
348,2013-11-25,11.0,4.0,1.0,16.0,0.25,0.6875,True
349,2013-11-26,7.0,5.0,2.0,14.0,0.35714285714285715,0.5,False
350,2013-11-27,11.0,2.0,1.0,14.0,0.14285714285714285,0.7857142857142857,False
351,2013-11-28,3.0,3.0,4.0,10.0,0.3,0.3,False
352,2013-11-29,5.0,3.0,1.0,9.0,0.3333333333333333,0.5555555555555556,False
353,2013-12-01,1.0,0.0,0.0,1.0,0.0,1.0,True
354,2013-12-02,9.0,6.0,0.0,15.0,0.4,0.6,True
355,2013-12-03,1.0,3.0,1.0,5.0,0.6,0.2,True
356,2013-12-04,10.0,3.0,2.0,15.0,0.2,0.6666666666666666,True
357,2013-12-05,9.0,7.0,14.0,30.0,0.2333333333333333,0.3,True
358,2013-12-06,5.0,3.0,6.0,14.0,0.21428571428571427,0.35714285714285715,True
359,2013-12-07,1.0,0.0,0.0,1.0,0.0,1.0,False
