,close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalCommit,ApprovalRate,CloseToReleaseDate
81,2011-09-08,0.0,1.0,3.0,4.0,0.25,False
82,2011-09-09,0.0,6.0,0.0,6.0,1.0,False
83,2011-09-12,1.0,1.0,2.0,4.0,0.25,False
84,2011-09-14,0.0,1.0,0.0,1.0,1.0,True
85,2011-09-16,1.0,3.0,0.0,4.0,0.75,False
86,2011-09-19,0.0,0.0,1.0,1.0,0.0,False
87,2011-09-20,2.0,1.0,0.0,3.0,0.3333333333333333,False
88,2011-09-22,0.0,1.0,0.0,1.0,1.0,False
89,2011-09-24,0.0,3.0,0.0,3.0,1.0,False
90,2011-09-25,0.0,2.0,0.0,2.0,1.0,False
91,2011-09-28,1.0,3.0,0.0,4.0,0.75,False
92,2011-09-29,0.0,2.0,0.0,2.0,1.0,False
93,2011-10-03,1.0,0.0,0.0,1.0,0.0,False
94,2011-10-07,1.0,1.0,0.0,2.0,0.5,False
95,2011-10-08,0.0,1.0,0.0,1.0,1.0,False
96,2011-10-09,0.0,1.0,0.0,1.0,1.0,False
97,2011-10-11,0.0,1.0,0.0,1.0,1.0,True
98,2011-10-12,0.0,1.0,2.0,3.0,0.3333333333333333,False
99,2011-10-13,0.0,0.0,1.0,1.0,0.0,True
100,2011-10-14,0.0,1.0,0.0,1.0,1.0,True
101,2011-10-18,0.0,1.0,0.0,1.0,1.0,True
102,2011-10-19,1.0,1.0,0.0,2.0,0.5,True
103,2011-10-21,1.0,0.0,0.0,1.0,0.0,False
104,2011-10-22,0.0,2.0,0.0,2.0,1.0,True
105,2011-10-23,1.0,5.0,0.0,6.0,0.8333333333333334,True
106,2011-10-24,0.0,1.0,1.0,2.0,0.5,False
107,2011-10-27,0.0,1.0,0.0,1.0,1.0,False
108,2011-12-29,0.0,0.0,2.0,2.0,0.0,True
109,2012-01-02,4.0,4.0,0.0,8.0,0.5,False
110,2012-01-03,0.0,3.0,0.0,3.0,1.0,False
111,2012-01-06,0.0,2.0,0.0,2.0,1.0,False
112,2012-01-08,4.0,4.0,0.0,8.0,0.5,True
113,2012-01-11,0.0,1.0,0.0,1.0,1.0,False
114,2012-01-12,1.0,0.0,0.0,1.0,0.0,False
115,2012-01-22,2.0,2.0,0.0,4.0,0.5,True
116,2012-02-03,0.0,0.0,1.0,1.0,0.0,False
117,2012-02-06,1.0,0.0,0.0,1.0,0.0,True
118,2012-02-20,2.0,1.0,0.0,3.0,0.3333333333333333,False
119,2012-02-24,0.0,0.0,1.0,1.0,0.0,False
120,2012-03-16,0.0,1.0,0.0,1.0,1.0,True
121,2012-03-21,2.0,5.0,0.0,7.0,0.7142857142857143,True
122,2012-03-22,1.0,0.0,0.0,1.0,0.0,True
123,2012-05-23,1.0,0.0,0.0,1.0,0.0,True
124,2012-05-24,2.0,0.0,0.0,2.0,0.0,False
125,2012-06-01,0.0,0.0,1.0,1.0,0.0,False
126,2012-06-02,0.0,1.0,0.0,1.0,1.0,False
127,2012-06-04,2.0,0.0,0.0,2.0,0.0,False
128,2012-06-09,2.0,0.0,0.0,2.0,0.0,False
129,2012-06-11,0.0,0.0,1.0,1.0,0.0,False
130,2012-06-15,0.0,2.0,0.0,2.0,1.0,False
131,2012-06-29,1.0,1.0,0.0,2.0,0.5,False
132,2012-07-03,0.0,1.0,0.0,1.0,1.0,False
133,2012-07-11,1.0,1.0,0.0,2.0,0.5,False
134,2012-07-12,0.0,1.0,0.0,1.0,1.0,False
135,2012-07-23,0.0,1.0,0.0,1.0,1.0,True
136,2012-07-24,2.0,0.0,0.0,2.0,0.0,True
137,2012-07-25,0.0,1.0,0.0,1.0,1.0,True
138,2012-07-30,0.0,2.0,0.0,2.0,1.0,True
139,2012-08-13,0.0,1.0,0.0,1.0,1.0,True
140,2012-08-17,1.0,0.0,1.0,2.0,0.0,True
141,2012-08-19,1.0,1.0,0.0,2.0,0.5,True
142,2012-08-21,1.0,0.0,1.0,2.0,0.0,True
143,2012-09-17,0.0,0.0,1.0,1.0,0.0,True
144,2012-09-28,0.0,0.0,1.0,1.0,0.0,False
145,2012-10-08,0.0,0.0,1.0,1.0,0.0,False
146,2012-12-11,0.0,0.0,1.0,1.0,0.0,True
147,2013-01-09,0.0,0.0,1.0,1.0,0.0,False
148,2013-01-30,0.0,0.0,1.0,1.0,0.0,False
149,2013-03-05,0.0,0.0,1.0,1.0,0.0,False
150,2013-04-16,0.0,0.0,1.0,1.0,0.0,False
151,2013-06-04,0.0,0.0,2.0,2.0,0.0,True
152,2013-06-13,0.0,0.0,1.0,1.0,0.0,False
153,2013-06-24,0.0,0.0,1.0,1.0,0.0,False
154,2013-06-27,0.0,0.0,1.0,1.0,0.0,False
155,2013-08-27,1.0,0.0,0.0,1.0,0.0,False
156,2013-08-30,1.0,0.0,0.0,1.0,0.0,False
157,2013-09-02,0.0,1.0,0.0,1.0,1.0,False
158,2013-09-03,0.0,1.0,0.0,1.0,1.0,True
159,2013-09-04,2.0,0.0,0.0,2.0,0.0,True
160,2013-09-05,1.0,0.0,0.0,1.0,0.0,True
161,2013-10-08,0.0,1.0,0.0,1.0,1.0,True
162,2013-10-09,2.0,0.0,0.0,2.0,0.0,True
163,2013-10-16,0.0,1.0,0.0,1.0,1.0,False
164,2013-10-21,0.0,1.0,0.0,1.0,1.0,True
165,2013-11-20,0.0,0.0,2.0,2.0,0.0,False
166,2013-11-28,4.0,2.0,0.0,6.0,0.3333333333333333,False
167,2013-12-02,2.0,0.0,0.0,2.0,0.0,True
168,2014-01-07,1.0,1.0,0.0,2.0,0.5,True
169,2014-01-08,1.0,1.0,0.0,2.0,0.5,True
170,2014-01-15,0.0,0.0,2.0,2.0,0.0,False
171,2014-01-16,2.0,0.0,0.0,2.0,0.0,False
172,2014-01-31,1.0,0.0,0.0,1.0,0.0,False
173,2014-02-03,1.0,0.0,0.0,1.0,0.0,True
174,2014-02-14,1.0,0.0,0.0,1.0,0.0,True
175,2014-02-25,3.0,0.0,0.0,3.0,0.0,True
176,2014-03-06,1.0,1.0,0.0,2.0,0.5,False
177,2014-03-20,1.0,0.0,0.0,1.0,0.0,True
178,2014-03-24,0.0,0.0,1.0,1.0,0.0,True
179,2014-03-26,4.0,0.0,0.0,4.0,0.0,False
180,2014-03-27,1.0,3.0,0.0,4.0,0.75,False
181,2014-04-04,1.0,0.0,0.0,1.0,0.0,True
182,2014-04-14,1.0,1.0,0.0,2.0,0.5,True
183,2014-04-23,0.0,1.0,0.0,1.0,1.0,False
184,2014-05-05,5.0,0.0,0.0,5.0,0.0,True
185,2014-05-07,1.0,0.0,0.0,1.0,0.0,True
186,2014-06-02,2.0,1.0,0.0,3.0,0.3333333333333333,False
187,2014-06-04,2.0,1.0,0.0,3.0,0.3333333333333333,True
188,2014-06-17,0.0,2.0,1.0,3.0,0.6666666666666666,False
189,2014-06-24,1.0,0.0,0.0,1.0,0.0,True
190,2014-06-28,0.0,0.0,1.0,1.0,0.0,False
191,2014-11-10,0.0,1.0,0.0,1.0,1.0,False
192,2014-11-21,0.0,1.0,0.0,1.0,1.0,True
193,2014-12-10,1.0,0.0,0.0,1.0,0.0,False
194,2015-01-09,1.0,2.0,0.0,3.0,0.6666666666666666,False
195,2015-01-19,0.0,1.0,0.0,1.0,1.0,True
196,2015-01-29,0.0,0.0,1.0,1.0,0.0,False
197,2015-03-10,0.0,0.0,1.0,1.0,0.0,True
198,2015-03-11,0.0,1.0,0.0,1.0,1.0,True
199,2015-05-19,1.0,0.0,0.0,1.0,0.0,True
200,2015-06-11,1.0,0.0,0.0,1.0,0.0,True
201,2016-01-13,1.0,0.0,0.0,1.0,0.0,False
202,2016-02-17,0.0,0.0,1.0,1.0,0.0,False
203,2016-04-04,1.0,0.0,0.0,1.0,0.0,True
204,2016-08-31,0.0,0.0,1.0,1.0,0.0,False
205,2017-01-20,0.0,0.0,1.0,1.0,0.0,False
206,2017-02-01,1.0,0.0,0.0,1.0,0.0,True
207,2017-03-14,0.0,1.0,0.0,1.0,1.0,False
208,2017-04-07,1.0,0.0,0.0,1.0,0.0,True
209,2017-04-10,1.0,0.0,0.0,1.0,0.0,True
210,2017-08-03,0.0,1.0,0.0,1.0,1.0,False
