,close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalCommit,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
35,2010-01-20,0.0,0.0,2.0,2.0,0.0,0.0,False
36,2010-01-22,0.0,0.0,1.0,1.0,0.0,0.0,False
37,2010-01-23,6.0,5.0,2.0,13.0,0.38461538461538464,0.4615384615384616,False
38,2010-01-24,0.0,0.0,4.0,4.0,0.0,0.0,False
39,2010-01-25,0.0,1.0,0.0,1.0,1.0,0.0,False
40,2010-01-27,0.0,2.0,0.0,2.0,1.0,0.0,False
41,2010-01-29,1.0,3.0,0.0,4.0,0.75,0.25,False
42,2010-02-01,0.0,1.0,0.0,1.0,1.0,0.0,False
43,2010-02-02,0.0,1.0,0.0,1.0,1.0,0.0,False
44,2010-02-03,0.0,9.0,0.0,9.0,1.0,0.0,False
45,2010-02-04,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
46,2010-02-05,0.0,1.0,0.0,1.0,1.0,0.0,False
47,2010-02-08,0.0,1.0,0.0,1.0,1.0,0.0,False
48,2010-02-09,0.0,0.0,1.0,1.0,0.0,0.0,False
49,2010-02-10,1.0,4.0,0.0,5.0,0.8,0.2,False
50,2010-02-11,1.0,0.0,0.0,1.0,0.0,1.0,False
51,2010-02-12,0.0,1.0,0.0,1.0,1.0,0.0,False
52,2010-02-17,0.0,1.0,0.0,1.0,1.0,0.0,False
53,2010-03-10,2.0,3.0,10.0,15.0,0.2,0.13333333333333333,True
54,2010-03-11,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,True
55,2010-03-12,0.0,2.0,0.0,2.0,1.0,0.0,True
56,2010-03-13,8.0,8.0,0.0,16.0,0.5,0.5,True
57,2010-03-15,0.0,0.0,1.0,1.0,0.0,0.0,True
58,2010-03-18,1.0,0.0,0.0,1.0,0.0,1.0,True
59,2010-03-19,0.0,3.0,0.0,3.0,1.0,0.0,True
60,2010-03-22,0.0,5.0,0.0,5.0,1.0,0.0,True
61,2010-03-29,0.0,1.0,0.0,1.0,1.0,0.0,False
62,2010-04-09,0.0,0.0,1.0,1.0,0.0,0.0,False
63,2010-04-11,1.0,3.0,2.0,6.0,0.5,0.16666666666666666,False
64,2010-04-13,0.0,1.0,0.0,1.0,1.0,0.0,False
65,2010-04-14,0.0,1.0,0.0,1.0,1.0,0.0,False
66,2010-04-15,0.0,1.0,0.0,1.0,1.0,0.0,True
67,2010-04-17,0.0,3.0,0.0,3.0,1.0,0.0,False
68,2010-04-20,1.0,7.0,1.0,9.0,0.7777777777777778,0.1111111111111111,False
69,2010-04-24,0.0,1.0,0.0,1.0,1.0,0.0,False
70,2010-04-27,0.0,1.0,0.0,1.0,1.0,0.0,False
71,2010-04-28,1.0,0.0,0.0,1.0,0.0,1.0,False
72,2010-04-29,0.0,0.0,1.0,1.0,0.0,0.0,True
73,2010-05-03,0.0,4.0,0.0,4.0,1.0,0.0,False
74,2010-05-04,0.0,1.0,0.0,1.0,1.0,0.0,True
75,2010-05-08,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
76,2010-05-10,1.0,0.0,0.0,1.0,0.0,1.0,True
77,2010-05-11,0.0,3.0,2.0,5.0,0.6,0.0,True
78,2010-05-12,1.0,0.0,0.0,1.0,0.0,1.0,False
79,2010-05-13,0.0,3.0,1.0,4.0,0.75,0.0,False
80,2010-05-16,0.0,0.0,1.0,1.0,0.0,0.0,False
81,2010-05-17,0.0,6.0,0.0,6.0,1.0,0.0,False
82,2010-05-19,2.0,2.0,0.0,4.0,0.5,0.5,False
83,2010-05-21,1.0,0.0,0.0,1.0,0.0,1.0,False
84,2010-05-24,1.0,0.0,0.0,1.0,0.0,1.0,False
85,2010-05-27,0.0,1.0,1.0,2.0,0.5,0.0,False
86,2010-05-28,0.0,5.0,0.0,5.0,1.0,0.0,False
87,2010-06-01,1.0,0.0,0.0,1.0,0.0,1.0,True
88,2010-06-02,1.0,3.0,0.0,4.0,0.75,0.25,True
89,2010-06-03,0.0,1.0,0.0,1.0,1.0,0.0,False
90,2010-06-05,2.0,0.0,1.0,3.0,0.0,0.6666666666666666,False
91,2010-06-07,1.0,2.0,1.0,4.0,0.5,0.25,False
92,2010-06-08,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,True
93,2010-06-14,1.0,14.0,2.0,17.0,0.8235294117647058,0.05882352941176471,True
94,2010-06-15,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
95,2010-06-16,0.0,1.0,0.0,1.0,1.0,0.0,False
96,2010-06-17,1.0,0.0,0.0,1.0,0.0,1.0,False
97,2010-06-18,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
98,2010-06-19,0.0,0.0,2.0,2.0,0.0,0.0,False
99,2010-06-23,2.0,8.0,0.0,10.0,0.8,0.2,True
100,2010-06-24,0.0,0.0,1.0,1.0,0.0,0.0,False
101,2010-06-25,0.0,0.0,2.0,2.0,0.0,0.0,False
102,2010-06-28,0.0,0.0,1.0,1.0,0.0,0.0,False
103,2010-06-29,1.0,2.0,1.0,4.0,0.5,0.25,False
104,2010-06-30,0.0,1.0,1.0,2.0,0.5,0.0,False
105,2010-07-02,1.0,1.0,0.0,2.0,0.5,0.5,True
106,2010-07-06,0.0,1.0,0.0,1.0,1.0,0.0,False
107,2010-07-07,1.0,1.0,0.0,2.0,0.5,0.5,False
108,2010-07-08,0.0,1.0,0.0,1.0,1.0,0.0,False
109,2010-07-09,0.0,1.0,0.0,1.0,1.0,0.0,False
110,2010-07-11,1.0,0.0,0.0,1.0,0.0,1.0,False
111,2010-07-12,1.0,0.0,1.0,2.0,0.0,0.5,False
112,2010-07-13,1.0,0.0,0.0,1.0,0.0,1.0,True
113,2010-07-14,0.0,2.0,0.0,2.0,1.0,0.0,True
114,2010-07-15,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
115,2010-07-16,7.0,13.0,0.0,20.0,0.65,0.35,False
116,2010-07-17,0.0,1.0,0.0,1.0,1.0,0.0,False
117,2010-07-20,0.0,6.0,2.0,8.0,0.75,0.0,True
118,2010-07-21,2.0,0.0,0.0,2.0,0.0,1.0,False
119,2010-07-22,0.0,3.0,1.0,4.0,0.75,0.0,True
120,2010-07-27,14.0,93.0,1.0,108.0,0.8611111111111112,0.12962962962962962,False
121,2010-07-28,4.0,4.0,0.0,8.0,0.5,0.5,False
122,2010-07-29,0.0,1.0,1.0,2.0,0.5,0.0,False
123,2010-08-02,0.0,1.0,0.0,1.0,1.0,0.0,True
124,2010-08-03,0.0,1.0,0.0,1.0,1.0,0.0,True
125,2010-08-04,1.0,3.0,1.0,5.0,0.6,0.2,False
126,2010-08-05,3.0,2.0,0.0,5.0,0.4,0.6,False
127,2010-08-06,0.0,8.0,1.0,9.0,0.8888888888888888,0.0,False
128,2010-08-09,0.0,1.0,0.0,1.0,1.0,0.0,False
129,2010-08-10,0.0,1.0,0.0,1.0,1.0,0.0,False
130,2010-08-11,0.0,1.0,0.0,1.0,1.0,0.0,True
131,2010-08-12,1.0,1.0,0.0,2.0,0.5,0.5,True
132,2010-08-16,0.0,1.0,0.0,1.0,1.0,0.0,False
133,2010-08-18,0.0,5.0,0.0,5.0,1.0,0.0,False
134,2010-08-19,3.0,5.0,1.0,9.0,0.5555555555555556,0.3333333333333333,False
135,2010-08-20,0.0,1.0,0.0,1.0,1.0,0.0,False
136,2010-08-21,13.0,6.0,0.0,19.0,0.3157894736842105,0.6842105263157895,False
137,2010-08-23,0.0,2.0,0.0,2.0,1.0,0.0,False
138,2010-08-24,0.0,6.0,1.0,7.0,0.8571428571428571,0.0,True
139,2010-08-25,1.0,4.0,0.0,5.0,0.8,0.2,True
140,2010-08-26,6.0,10.0,0.0,16.0,0.625,0.375,True
141,2010-08-27,3.0,1.0,0.0,4.0,0.25,0.75,True
142,2010-08-28,0.0,1.0,0.0,1.0,1.0,0.0,True
143,2010-08-29,0.0,1.0,0.0,1.0,1.0,0.0,True
144,2010-08-30,3.0,5.0,1.0,9.0,0.5555555555555556,0.3333333333333333,False
145,2010-08-31,1.0,7.0,1.0,9.0,0.7777777777777778,0.1111111111111111,False
146,2010-09-01,2.0,5.0,0.0,7.0,0.7142857142857143,0.2857142857142857,True
147,2010-09-02,1.0,12.0,0.0,13.0,0.9230769230769232,0.07692307692307693,True
148,2010-09-03,0.0,4.0,0.0,4.0,1.0,0.0,True
149,2010-09-04,0.0,0.0,2.0,2.0,0.0,0.0,False
150,2010-09-06,2.0,7.0,0.0,9.0,0.7777777777777778,0.2222222222222222,True
151,2010-09-07,1.0,1.0,0.0,2.0,0.5,0.5,True
152,2010-09-08,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
153,2010-09-09,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
154,2010-09-10,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,False
155,2010-09-11,0.0,2.0,0.0,2.0,1.0,0.0,False
156,2010-09-13,0.0,0.0,1.0,1.0,0.0,0.0,True
157,2010-09-14,1.0,0.0,0.0,1.0,0.0,1.0,True
158,2010-09-15,0.0,4.0,0.0,4.0,1.0,0.0,True
159,2010-09-16,0.0,3.0,0.0,3.0,1.0,0.0,False
160,2010-09-17,1.0,8.0,0.0,9.0,0.8888888888888888,0.1111111111111111,False
161,2010-09-19,0.0,1.0,0.0,1.0,1.0,0.0,True
162,2010-09-21,2.0,2.0,0.0,4.0,0.5,0.5,True
163,2010-09-22,0.0,3.0,0.0,3.0,1.0,0.0,True
164,2010-09-23,0.0,1.0,0.0,1.0,1.0,0.0,True
165,2010-09-24,0.0,1.0,0.0,1.0,1.0,0.0,False
166,2010-09-25,0.0,0.0,2.0,2.0,0.0,0.0,False
167,2010-09-26,3.0,1.0,0.0,4.0,0.25,0.75,False
168,2010-09-27,1.0,3.0,0.0,4.0,0.75,0.25,False
169,2010-09-28,0.0,0.0,1.0,1.0,0.0,0.0,False
170,2010-09-29,0.0,3.0,0.0,3.0,1.0,0.0,False
171,2010-10-01,0.0,1.0,0.0,1.0,1.0,0.0,False
172,2010-10-04,0.0,1.0,0.0,1.0,1.0,0.0,False
173,2010-10-05,1.0,0.0,0.0,1.0,0.0,1.0,False
174,2010-10-06,0.0,2.0,2.0,4.0,0.5,0.0,False
175,2010-10-07,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,True
176,2010-10-08,6.0,2.0,2.0,10.0,0.2,0.6,True
177,2010-10-10,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,True
178,2010-10-11,4.0,4.0,1.0,9.0,0.4444444444444444,0.4444444444444444,True
179,2010-10-12,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,True
180,2010-10-13,0.0,3.0,0.0,3.0,1.0,0.0,True
181,2010-10-14,0.0,4.0,0.0,4.0,1.0,0.0,True
182,2010-10-15,1.0,0.0,0.0,1.0,0.0,1.0,True
183,2010-10-17,0.0,2.0,0.0,2.0,1.0,0.0,False
184,2010-10-18,0.0,1.0,0.0,1.0,1.0,0.0,False
185,2010-10-19,1.0,1.0,0.0,2.0,0.5,0.5,True
186,2010-10-23,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
187,2010-10-25,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
188,2010-10-26,0.0,1.0,1.0,2.0,0.5,0.0,True
189,2010-10-27,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
190,2010-10-28,2.0,4.0,0.0,6.0,0.6666666666666666,0.3333333333333333,True
191,2010-10-29,0.0,7.0,0.0,7.0,1.0,0.0,False
192,2010-10-30,0.0,1.0,0.0,1.0,1.0,0.0,False
193,2010-11-01,1.0,3.0,0.0,4.0,0.75,0.25,False
194,2010-11-05,0.0,4.0,0.0,4.0,1.0,0.0,False
195,2010-11-07,0.0,3.0,0.0,3.0,1.0,0.0,False
196,2010-11-08,0.0,5.0,0.0,5.0,1.0,0.0,False
197,2010-11-09,1.0,3.0,1.0,5.0,0.6,0.2,False
198,2010-11-10,0.0,3.0,0.0,3.0,1.0,0.0,True
199,2010-11-11,3.0,4.0,0.0,7.0,0.5714285714285714,0.42857142857142855,True
200,2010-11-12,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,True
201,2010-11-13,8.0,17.0,0.0,25.0,0.68,0.32,False
202,2010-11-15,0.0,1.0,0.0,1.0,1.0,0.0,False
203,2010-11-19,0.0,2.0,0.0,2.0,1.0,0.0,True
204,2010-11-22,2.0,2.0,0.0,4.0,0.5,0.5,False
205,2010-11-23,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
206,2010-11-24,0.0,1.0,0.0,1.0,1.0,0.0,False
207,2010-11-25,0.0,0.0,1.0,1.0,0.0,0.0,False
208,2010-11-26,0.0,3.0,0.0,3.0,1.0,0.0,False
209,2010-11-27,1.0,0.0,0.0,1.0,0.0,1.0,False
210,2010-11-29,1.0,1.0,0.0,2.0,0.5,0.5,False
211,2010-11-30,1.0,1.0,0.0,2.0,0.5,0.5,False
212,2010-12-01,0.0,1.0,7.0,8.0,0.125,0.0,False
213,2010-12-02,0.0,1.0,1.0,2.0,0.5,0.0,False
214,2010-12-03,1.0,3.0,0.0,4.0,0.75,0.25,False
215,2010-12-04,1.0,0.0,0.0,1.0,0.0,1.0,False
216,2010-12-05,1.0,3.0,2.0,6.0,0.5,0.16666666666666666,False
217,2010-12-06,1.0,7.0,0.0,8.0,0.875,0.125,False
218,2010-12-07,0.0,5.0,0.0,5.0,1.0,0.0,False
219,2010-12-08,4.0,12.0,0.0,16.0,0.75,0.25,False
220,2010-12-09,2.0,5.0,0.0,7.0,0.7142857142857143,0.2857142857142857,False
221,2010-12-10,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
222,2010-12-13,1.0,4.0,3.0,8.0,0.5,0.125,False
223,2010-12-15,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,False
224,2010-12-16,0.0,1.0,0.0,1.0,1.0,0.0,True
225,2010-12-17,0.0,4.0,0.0,4.0,1.0,0.0,True
226,2010-12-18,0.0,1.0,0.0,1.0,1.0,0.0,False
227,2010-12-19,0.0,1.0,0.0,1.0,1.0,0.0,False
228,2010-12-20,3.0,5.0,1.0,9.0,0.5555555555555556,0.3333333333333333,True
229,2010-12-22,0.0,1.0,0.0,1.0,1.0,0.0,True
230,2010-12-23,0.0,1.0,0.0,1.0,1.0,0.0,True
231,2010-12-24,0.0,1.0,0.0,1.0,1.0,0.0,False
232,2010-12-29,0.0,2.0,0.0,2.0,1.0,0.0,False
233,2010-12-30,2.0,3.0,0.0,5.0,0.6,0.4,False
234,2010-12-31,3.0,3.0,0.0,6.0,0.5,0.5,False
235,2011-01-02,1.0,1.0,0.0,2.0,0.5,0.5,False
236,2011-01-03,0.0,2.0,0.0,2.0,1.0,0.0,False
237,2011-01-05,1.0,0.0,1.0,2.0,0.0,0.5,False
238,2011-01-07,0.0,1.0,0.0,1.0,1.0,0.0,False
239,2011-01-10,2.0,3.0,0.0,5.0,0.6,0.4,False
240,2011-01-12,0.0,4.0,0.0,4.0,1.0,0.0,False
241,2011-01-16,1.0,0.0,0.0,1.0,0.0,1.0,False
242,2011-01-17,0.0,1.0,0.0,1.0,1.0,0.0,False
243,2011-01-21,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
244,2011-01-25,3.0,3.0,0.0,6.0,0.5,0.5,True
245,2011-01-26,0.0,8.0,0.0,8.0,1.0,0.0,False
246,2011-01-27,0.0,10.0,2.0,12.0,0.8333333333333334,0.0,False
247,2011-01-28,3.0,4.0,2.0,9.0,0.4444444444444444,0.3333333333333333,False
248,2011-01-29,2.0,0.0,0.0,2.0,0.0,1.0,False
249,2011-01-31,0.0,3.0,0.0,3.0,1.0,0.0,False
250,2011-02-01,1.0,5.0,0.0,6.0,0.8333333333333334,0.16666666666666666,False
251,2011-02-02,0.0,4.0,0.0,4.0,1.0,0.0,True
252,2011-02-03,2.0,2.0,0.0,4.0,0.5,0.5,True
253,2011-02-04,0.0,0.0,1.0,1.0,0.0,0.0,True
254,2011-02-06,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,True
255,2011-02-07,0.0,1.0,0.0,1.0,1.0,0.0,True
256,2011-02-08,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,True
257,2011-02-09,0.0,2.0,2.0,4.0,0.5,0.0,False
258,2011-02-12,0.0,4.0,1.0,5.0,0.8,0.0,False
259,2011-02-13,2.0,6.0,0.0,8.0,0.75,0.25,True
260,2011-02-14,3.0,2.0,0.0,5.0,0.4,0.6,True
261,2011-02-15,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
262,2011-02-16,1.0,6.0,0.0,7.0,0.8571428571428571,0.14285714285714285,False
263,2011-02-17,1.0,1.0,0.0,2.0,0.5,0.5,False
264,2011-02-18,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
265,2011-02-20,0.0,3.0,0.0,3.0,1.0,0.0,True
266,2011-02-21,0.0,6.0,0.0,6.0,1.0,0.0,False
267,2011-02-22,0.0,5.0,0.0,5.0,1.0,0.0,False
268,2011-02-23,0.0,3.0,1.0,4.0,0.75,0.0,False
269,2011-02-24,1.0,3.0,0.0,4.0,0.75,0.25,True
270,2011-02-26,0.0,2.0,0.0,2.0,1.0,0.0,False
271,2011-02-28,0.0,0.0,1.0,1.0,0.0,0.0,False
272,2011-03-01,0.0,4.0,0.0,4.0,1.0,0.0,False
273,2011-03-02,0.0,6.0,0.0,6.0,1.0,0.0,False
274,2011-03-03,0.0,2.0,0.0,2.0,1.0,0.0,False
275,2011-03-04,0.0,6.0,2.0,8.0,0.75,0.0,False
276,2011-03-05,0.0,1.0,1.0,2.0,0.5,0.0,False
277,2011-03-07,2.0,6.0,2.0,10.0,0.6,0.2,False
278,2011-03-08,0.0,3.0,1.0,4.0,0.75,0.0,False
279,2011-03-09,0.0,1.0,3.0,4.0,0.25,0.0,False
280,2011-03-10,0.0,8.0,0.0,8.0,1.0,0.0,False
281,2011-03-11,1.0,0.0,1.0,2.0,0.0,0.5,False
282,2011-03-13,0.0,5.0,0.0,5.0,1.0,0.0,True
283,2011-03-14,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,True
284,2011-03-15,0.0,13.0,1.0,14.0,0.9285714285714286,0.0,True
285,2011-03-16,0.0,1.0,0.0,1.0,1.0,0.0,True
286,2011-03-17,0.0,8.0,1.0,9.0,0.8888888888888888,0.0,True
287,2011-03-18,2.0,2.0,0.0,4.0,0.5,0.5,True
288,2011-03-19,0.0,2.0,0.0,2.0,1.0,0.0,False
289,2011-03-21,1.0,1.0,0.0,2.0,0.5,0.5,True
290,2011-03-22,0.0,1.0,0.0,1.0,1.0,0.0,False
291,2011-03-23,1.0,1.0,0.0,2.0,0.5,0.5,True
292,2011-03-24,2.0,0.0,0.0,2.0,0.0,1.0,True
293,2011-03-25,0.0,1.0,0.0,1.0,1.0,0.0,True
294,2011-03-27,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
295,2011-03-28,0.0,1.0,0.0,1.0,1.0,0.0,False
296,2011-03-29,1.0,2.0,1.0,4.0,0.5,0.25,True
297,2011-03-30,0.0,1.0,0.0,1.0,1.0,0.0,True
298,2011-03-31,1.0,0.0,0.0,1.0,0.0,1.0,False
299,2011-04-01,9.0,3.0,1.0,13.0,0.2307692307692308,0.6923076923076923,False
300,2011-04-02,2.0,4.0,1.0,7.0,0.5714285714285714,0.2857142857142857,False
301,2011-04-03,0.0,1.0,0.0,1.0,1.0,0.0,False
302,2011-04-04,0.0,2.0,0.0,2.0,1.0,0.0,True
303,2011-04-06,1.0,4.0,3.0,8.0,0.5,0.125,False
304,2011-04-09,0.0,2.0,0.0,2.0,1.0,0.0,False
305,2011-04-11,2.0,0.0,0.0,2.0,0.0,1.0,False
306,2011-04-12,0.0,1.0,0.0,1.0,1.0,0.0,False
307,2011-04-14,0.0,0.0,1.0,1.0,0.0,0.0,False
308,2011-04-18,0.0,2.0,0.0,2.0,1.0,0.0,False
309,2011-04-19,1.0,0.0,0.0,1.0,0.0,1.0,False
310,2011-04-21,1.0,4.0,2.0,7.0,0.5714285714285714,0.14285714285714285,False
311,2011-04-22,0.0,0.0,1.0,1.0,0.0,0.0,False
312,2011-04-27,0.0,0.0,8.0,8.0,0.0,0.0,False
313,2011-05-02,3.0,2.0,0.0,5.0,0.4,0.6,True
314,2011-05-03,2.0,3.0,0.0,5.0,0.6,0.4,False
315,2011-05-04,0.0,1.0,0.0,1.0,1.0,0.0,True
316,2011-05-05,5.0,4.0,0.0,9.0,0.4444444444444444,0.5555555555555556,True
317,2011-05-08,1.0,0.0,0.0,1.0,0.0,1.0,False
318,2011-05-09,1.0,1.0,0.0,2.0,0.5,0.5,False
319,2011-05-11,0.0,1.0,1.0,2.0,0.5,0.0,True
320,2011-05-12,1.0,1.0,0.0,2.0,0.5,0.5,True
321,2011-05-13,0.0,3.0,0.0,3.0,1.0,0.0,False
322,2011-05-15,1.0,0.0,1.0,2.0,0.0,0.5,False
323,2011-05-16,0.0,1.0,0.0,1.0,1.0,0.0,False
324,2011-05-17,1.0,1.0,0.0,2.0,0.5,0.5,False
325,2011-05-18,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
326,2011-05-19,5.0,3.0,0.0,8.0,0.375,0.625,False
327,2011-05-20,0.0,0.0,2.0,2.0,0.0,0.0,False
328,2011-05-23,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
329,2011-05-24,3.0,0.0,0.0,3.0,0.0,1.0,False
330,2011-05-25,4.0,1.0,1.0,6.0,0.16666666666666666,0.6666666666666666,False
331,2011-05-27,0.0,0.0,2.0,2.0,0.0,0.0,False
332,2011-05-28,0.0,0.0,1.0,1.0,0.0,0.0,False
333,2011-05-30,1.0,0.0,0.0,1.0,0.0,1.0,False
334,2011-05-31,2.0,12.0,11.0,25.0,0.48,0.08,True
335,2011-06-01,0.0,3.0,0.0,3.0,1.0,0.0,True
336,2011-06-02,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,False
337,2011-06-05,0.0,4.0,0.0,4.0,1.0,0.0,True
338,2011-06-07,0.0,1.0,0.0,1.0,1.0,0.0,True
339,2011-06-08,0.0,3.0,0.0,3.0,1.0,0.0,True
340,2011-06-09,0.0,4.0,0.0,4.0,1.0,0.0,True
341,2011-06-14,0.0,1.0,1.0,2.0,0.5,0.0,False
342,2011-06-17,0.0,2.0,0.0,2.0,1.0,0.0,True
343,2011-06-21,0.0,1.0,0.0,1.0,1.0,0.0,False
344,2011-06-22,1.0,0.0,0.0,1.0,0.0,1.0,False
345,2011-06-24,0.0,1.0,0.0,1.0,1.0,0.0,False
346,2011-06-29,0.0,1.0,0.0,1.0,1.0,0.0,False
347,2011-07-01,2.0,3.0,1.0,6.0,0.5,0.3333333333333333,False
348,2011-07-06,2.0,2.0,0.0,4.0,0.5,0.5,False
349,2011-07-07,1.0,0.0,0.0,1.0,0.0,1.0,False
350,2011-07-12,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
351,2011-07-13,0.0,1.0,1.0,2.0,0.5,0.0,False
352,2011-07-19,0.0,0.0,1.0,1.0,0.0,0.0,False
353,2011-07-28,0.0,6.0,0.0,6.0,1.0,0.0,False
354,2011-08-02,1.0,1.0,0.0,2.0,0.5,0.5,False
355,2011-08-06,0.0,3.0,0.0,3.0,1.0,0.0,False
356,2011-08-09,1.0,0.0,0.0,1.0,0.0,1.0,False
357,2011-08-10,2.0,0.0,0.0,2.0,0.0,1.0,False
358,2011-08-13,1.0,4.0,0.0,5.0,0.8,0.2,False
359,2011-08-14,0.0,7.0,0.0,7.0,1.0,0.0,True
360,2011-08-16,0.0,1.0,0.0,1.0,1.0,0.0,False
361,2011-08-17,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
362,2011-08-18,1.0,0.0,0.0,1.0,0.0,1.0,False
363,2011-08-21,4.0,1.0,1.0,6.0,0.16666666666666666,0.6666666666666666,False
364,2011-08-22,1.0,0.0,0.0,1.0,0.0,1.0,False
365,2011-08-24,0.0,2.0,0.0,2.0,1.0,0.0,True
366,2011-08-25,0.0,3.0,0.0,3.0,1.0,0.0,False
367,2011-08-28,1.0,0.0,0.0,1.0,0.0,1.0,False
368,2011-09-01,0.0,2.0,0.0,2.0,1.0,0.0,True
369,2011-09-03,0.0,1.0,0.0,1.0,1.0,0.0,False
370,2011-09-05,1.0,3.0,0.0,4.0,0.75,0.25,False
371,2011-09-07,0.0,3.0,1.0,4.0,0.75,0.0,True
372,2011-09-08,0.0,1.0,3.0,4.0,0.25,0.0,False
373,2011-09-09,2.0,0.0,0.0,2.0,0.0,1.0,False
374,2011-09-10,0.0,1.0,0.0,1.0,1.0,0.0,False
375,2011-09-11,0.0,1.0,0.0,1.0,1.0,0.0,False
376,2011-09-15,0.0,4.0,0.0,4.0,1.0,0.0,True
